UserName,Class,PredClass
QweenLisa,0,0
QwertyMaker2019,0,0
R0BI,0,0
Rap_Boy,0,0
Razbolo,0,0
RebeccaRose777,0,0
Reindeer643,1,1
RidleyLarryette,0,0
Rivertail415,0,0
RodriLopezFuxa,0,0
RoofyDog08,0,0
RugratE,0,0
Ryedaflyguy,0,0
Ryi_The_Fox,0,0
SFReturns,0,0
SHEcodes1,0,0
SLimeballLester,0,0
SML2019ehs,0,0
SNaimey,1,0
SYuras_30,0,0
Salami83,0,0
Sandy_Sandstone,0,0
Searsha,0,0
SeeratDMSS1,0,0
Sergio102019,0,0
Shaka_laka,0,0
Sheadrew,1,0
ShirohigueEXT,0,0
Shizue-san,0,0
Sil2018b,0,0
Skippy_Mcscooter,1,0
Slyveon_Productions,0,0
SpasD,0,0
SpiritDracon,0,0
SpringBonnie-,0,0
Stella3Q19_denman,0,0
Stickster42,0,0
Still_Chill_Carlito,1,0
StopLickingTheBricks,1,0
SuperBlooperBoi,1,0
Sx126YT,0,0
TALENTED_GAMER1000,0,0
TMMRises,0,0
Taylor_Luke,0,0
TayteDMSC1,1,0
TedyIK,0,0
Teja747,1,1
Telianar,0,0
Temmie_Girl45,0,1
TeniolaDMSO2,0,0
TheCrossed,1,0
TheEpicNightWing,0,0
TheMarshmelloGuy,0,0
The_Chill_Face,1,1
Thepattyboycameron66,0,0
Thesage123,0,0
TinyPup2008,0,0
TinyTerror54577,0,0
ToriBelle46,0,0
Traffic_Light,0,0
Tyler1422,1,0
UndertaleFan_2019,0,0
UniMelon55,0,0
VN07_,0,0
Veericks,1,0
Villamarc-07,0,0
WaveICON,0,0
WellimOuttaNames,0,0
WolfFang2003001,0,0
XBoxLover124,1,0
X_Misty,0,0
YEETOScheetos,0,0
Yannakins123,0,0
ZT193945,0,0
Zakk_Frost,0,0
Zora_TweeningTest,0,0
_Matt_R_,0,0
_ThinkCreatively_,0,0
a613546,0,0
abilamm,0,0
adriaAJ,0,0
adriana_stlluis,0,0
af_quogue,0,0
aicabi2,0,0
alexesre,0,0
alfarizi,1,0
allilove_cats,1,0
als616,0,0
alyciaclay,0,0
alyssatly,1,1
ameliaacanada,0,0
anek_bedi,1,0
angelina_127,0,0
angorayaho,1,1
animeiskawaii,0,0
antoniogf2310,1,1
art_olt,1,1
ayalatoch,0,0
azamjb123,0,0
ben_playzscratch772,0,0
bigchungi13,0,0
blaze_185103,0,0
blipper,1,0
blood545,1,1
camsle,0,0
carolinebsb2,0,0
caterpillarstyle,1,1
charlie535,0,0
chasethenyancatjr,0,0
cheetahred1,0,0
cheeze_2,1,1
chefppisthebest,0,0
codemobiles_happy,0,0
codenprogram24,0,0
coolhck,1,0
courtneyanle,1,0
crazy632grape,1,0
cruzshw00044,0,0
cs2209358,0,0
cs2348412,0,0
cs2350668,0,0
cs2351879,0,0
cs2352110,0,0
cs2358417,0,0
cs2358474,0,0
cs2358491,0,0
cs2359185,0,0
cs2362312,0,0
cs2363913,0,0
cs2368292,0,0
cs2371871,0,0
cs2372105,0,0
cs2372777,0,0
cs2374405,0,0
cs2391238,0,0
cs2391245,0,0
cs2391248,0,0
cs2391259,0,0
cs2391264,0,0
cs2391751,0,0
cs2391761,0,0
cs2391770,0,0
cs2394070,0,0
cs2394672,0,0
cs2395824,0,0
cs2404997,0,0
cs2407731,0,0
cs2413407,0,0
cs2429201,0,0
cs2445626,0,0
cs2446833,0,0
cs2449542,0,0
cs2460184,0,0
cs2466951,0,0
cs2470065,0,0
cs2475946,0,0
cs2480698,0,0
cs2531565,0,0
cs2533176,1,0
cs2543549,0,0
cs2543571,0,0
cs2548804,0,0
cs2573330,0,0
cs2646581,0,0
cs2764812,0,0
cs2911320,0,0
cs3075189,0,0
cs3131909,1,0
cs3133888,0,0
cs3240707,0,0
cs3252389,0,0
cs3318142,0,0
cs3358749,0,0
cs3682254,0,0
cs3712961,0,0
cwkalice39623,0,0
cwkdavid,1,1
cycastanon,0,0
deb_gd,0,1
efd_emre48,1,1
electricmuffin,0,0
eliasbr153,0,0
endgaming,1,0
equipoamigo15,0,0
everysinglesuperbran,0,0
fairybutter,0,0
fase-yeet,1,1
felignyum,0,0
fesarabj54,0,0
fire_ollie,0,0
flashmonty123,0,0
frodriguez19,0,0
fungames2008,1,1
g34371,1,1
gaming-taco29,1,0
gb4214,0,0
get_it_prince_xD,0,0
gina9215,0,0
gjs0145,0,0
gkflslee0830,0,0
grahamby,1,1
gumasteruxa,0,0
h9uj,0,0
hackerDog101001,0,0
hadrei18,1,0
harrypotter_21,0,0
haruhi2019,0,0
hazycakes,0,0
hcc825922,0,0
henrybecker,1,1
hifihifi,0,0
hmiller2020,0,0
iametoe,0,0
iiNarwhalii,0,0
ilikeanimals226,0,0
invisibleworm1,0,0
itsilluminati10,0,0
j21h,0,0
james5934,0,0
jeffreylangleyecs,1,0
jelanigenius,0,0
jme23,0,0
jordancooper1234,0,0
jorgielsMacatroll,0,0
joselinelpro,0,0
joshua0901,0,0
jparonson24,0,0
jpmf19,0,0
judithcbvalls10,0,0
juliabenton,0,0
kai_1234,1,1
kandyceebcms,0,0
karimg2009c,0,0
kayley12,0,0
kenankalemaj,0,0
ketchupchips2011,1,0
kettler4817,0,0
kim-goeun,0,0
kimbatu,1,1
kimsionon,0,0
kitty0268,0,0
kittylover5282,0,0
kmccauley2025,0,0
ksn2989,0,0
kurbisanan,1,0
kylalp29,0,0
kysk219dhsaek102,1,0
laquafresca,0,0
larrabee925,0,0
lauramartinez19,0,0
lbms31902,0,0
lbms31923,1,0
lbms31929,0,0
lbms31930,0,0
lbms71915,0,0
lcgamer411,0,0
lefty2307,0,0
levidor,0,0
likeclose,0,0
liltka,0,0
loadedsteak,1,1
lucasfds,0,0
luckylo24,0,0
ly456789,1,0
manmit,0,0
mariomv94,0,0
mariraksa51bj,0,0
marsianoleal,1,1
martineziraide,0,0
martiroksan,0,0
maru-rotan,1,1
massa1819,0,0
memesbruh1,0,0
michael9089,0,0
michuda,0,0
mineroak9,0,1
minh_124,0,0
minions9063,0,0
minthmar,0,0
mitseytedog,1,0
mlpfan21,0,0
mmhamiltonm,0,0
morgacal001,0,0
mramirez0389,0,0
ms_lebeau,0,0
msi1233,0,0
music_web,0,0
musictheorybits,0,0
mycatsnameisnugget,0,0
mysterylemon0,0,0
naroam19,0,0
nayramolero19,0,0
negativeego,0,0
nekotanuki,0,0
nickgould,0,0
nikferriman7089,0,0
ninjae-oyelude,0,0
ninjaevelynn,1,1
ninjakaheksa,0,0
nopain723723,0,0
numberblocksarecool,0,0
nynkat2011,0,0
oceangirl556,0,0
oh-snap,0,0
ohnoob,0,0
okayyyyyyyyyyyyy,1,0
oldmaid,1,1
omuxtarov,0,0
oofman24ot,0,0
pabloruiz124578,0,0
paliontologest12,0,0
parris28,0,0
pedro1610065252,1,1
peeboy10,0,0
perricornio23,0,0
pisic_scratch,0,0
pooemoji3692,0,0
precious_trinity,0,0
programmerpaige,1,1
qwert05,1,1
reyaparkhe,0,0
riddlea01,0,0
rkdsksgml123,0,0
rleonardo8128,0,0
rocky618,1,1
rojdan,0,0
rosariocollados,1,0
s118386,0,0
s323874,0,0
s613326,1,0
sanstale7,0,0
scad7,1,0
seamoara000,0,0
sixplustwo,0,0
skinnylard,0,0
skyhundredgamer857,0,0
sls18191b31,1,1
snowdebil,0,0
sophiabj41,0,0
soslulimon,1,1
stastacyy,1,0
stmelisai,0,0
surucu23,0,0
susiew899,0,0
sylveonwishwell123,0,0
taner60,1,1
tayveon2019,0,0
tho30862,0,0
tinkercad10112,0,0
tjs0401,0,0
toddanime3,0,0
tofferbla,1,1
toxicwaste101,0,0
trevor_ortmeier,0,0
tunglam28,1,0
tw830,0,0
unicornpenguin22,0,0
vSauceEM,0,0
velvet-chan,0,0
vh0213,1,0
vicky3604,0,0
victor9933,0,0
vladuzzz,1,1
vnm12001,1,1
waffleStudio,1,1
walpinsta,1,1
wldks3808,0,0
wolf1301246337,0,0
wolfieanimations12,0,0
xOSpaceKightOx,0,0
xXDaBoss06Xx,1,0
xiaoliXZWL,1,0
y3ash2018,0,0
yenka,0,0
yihujan,0,0
ysuperson,0,0
yvng_slvmp,0,0
zane_savanhu_cnhm,1,0
---1122,0,0
-Kattilem-,0,0
-MCMaster2-,0,0
-Oceanstudios-,0,0
-PeridotKitti-,0,0
-PoIar-,0,0
-ZeRo_Gravity-,0,0
-meowthetics-,0,0
-rainydayboy,0,0
007Ram,0,0
0101codeseal0101,0,0
015Emmanuel,0,0
05carbar37186,0,0
100rainbowunicorn,0,0
10643361,0,0
12701289,0,0
1301247511,0,0
18b3_terrence,0,0
1cawoohoo,0,0
1h02Igramiranje,0,0
1tahakar,0,0
20011660,0,0
20014190,0,0
226_The_Game_Maker,0,0
23johnm,0,0
27PSCHUMANN,0,0
27odonnelld,0,0
27pdai,0,1
28haasa,0,0
2sadee19,0,0
3008116,1,0
399briannah,0,0
399camerons,0,0
5-FazCoins,0,0
78lcas322,0,0
7siblings,0,0
8011223,0,0
8011273KP,1,1
8012268,0,0
80399794wb,0,0
80399798MF,0,0
88128745am,0,0
A73814643,1,0
ABWolverine,1,0
AC9753158,0,0
AgyenimB_Jeffery_GR,0,0
Aidyn_Kittrell,1,0
Ainmari,0,0
Airheaded_marge,0,0
Akshit_Kumar12,1,0
AliceAngel2510,0,0
Alviro1972,1,1
AnaJuliaOrfaneli,0,0
Angelrose05,0,0
AnimeLoverOwO,0,0
Anna5631,0,0
Arnjof,0,0
Arseniy2019,1,1
Aswdfzxcxcbbyn,1,0
Awsomeable,0,0
Awsomeboys2099,0,1
BEUFK,1,1
BarackJohnson,0,0
Big_TAV,0,0
Bitty_Swaps_sans,0,0
BlueFoxJTB,0,0
Boppy16,0,0
BorisERufusFan,0,0
Bramle11,1,0
BriannaBSB2,0,0
BubblyLilBlossom,0,0
BuraKKinq,0,0
CG_2028,0,0
C_Goin,0,0
Carrillo_Bryan,1,0
Charlotteskool,0,0
Chikazor,0,0
ChompyDog,0,0
ChristianShinall64,0,0
ColeAndrae,0,0
Coleman728,0,0
ConnerHa,0,0
Cookies808,0,1
CorgiCorp,0,0
Crazzzyman,0,0
DGrigsby09384,0,0
DM2028WASD,1,0
DPWest,0,0
DXD_HUNTER0021,0,0
Daanesh4,0,0
DanielRBrown,0,0
DankmemeOP,1,0
DarrenCSB2,0,0
DarthVader4Life,0,0
Daviyon274,0,0
Dawn-Reaper,0,0
DeanIsUnderrated,0,0
DearStarboy_John,0,0
DenioKadia,1,0
DespacitoSpiderVEVO,0,0
DimkaDimintriFeline,0,0
Dodgers808,0,0
DogSpace444,0,0
Dollyisbananas,0,0
DragonTamer557,0,1
EG533517,0,0
ESCOLAGRUP1A,0,0
EddieRoots,1,1
Eevee9090,0,0
ElvinBanana,1,1
Emoji_master_man,1,0
Erik_Stlluis,0,1
FRONTIER_DRUMMER,0,0
FastHacker,1,1
FeasterSullivanJ,0,0
FiaandLottie,0,0
FlurryQuackers,0,0
Francis304,0,0
FunnyOne667,0,0
FuntimePhoenix663,0,0
Fuzzy717,0,0
Fuzzykitten29,0,0
GC5MightyOaks,0,0
GTL9,0,0
Garrycool57,0,0
GearGlitch,0,0
Genji187,1,1
GiancarloP,1,0
Goldenspark43,0,0
Griffinclaw_is_me,0,0
HACKERGIRAFF3,0,0
HATAKEKAKASHICHIDORI,0,0
HFGR4EJ,0,0
HaHowAboutNo,0,0
HenrySchwarz,0,0
Henry_lai,0,0
Hondenfan2009,0,0
Hunter713,1,1
ILeonard1,0,0
IcyIsaiah04,0,0
Illuminati_Nacho,0,0
J251A6Coder,1,1
JJ435499,0,0
JKKevin,1,0
JLRFan,0,0
Jam2018b,0,0
Jam_JamYT,1,1
JamesMSB2,0,0
JarJarTV,0,0
JasonKool113,1,0
Jatawah,1,0
JevilProjects,1,0
JevilTheGamer,0,0
Jmmm11,0,0
Jo-635-,0,0
Joao_Vitor320,0,0
JonochromeFan2018,0,0
Juliet_A,1,1
KM3vhris,0,0
KarinaLoc,1,0
KateKrazyLuka,0,0
KatyKat50,0,0
Kendra-dot-com,0,0
KevLe2019,0,0
KevinHigareda,0,0
Kia1Hope,1,1
KirigiriGotNoodles,0,0
LED45,0,0
Latiott,0,0
Leah_naomi03,0,0
LisaK4,0,0
Lucas2817,0,0
Luke2036,0,0
Lynx-Programming,0,0
MaggieTheOOF,0,0
Majestical_Llama,0,0
ManioElf,1,0
Marbled_Lime,0,0
Marcosrodriguez9,0,0
Marnae1,0,0
MasterYMK,0,0
MaxEid25,0,0
MaxZ_MaxZ,0,0
MaximumAsp79,1,1
MayoralJ5843,1,0
Megasweet8,1,1
Memergirl12,0,0
Merplandia26,0,0
Miathafox,1,0
MicMen52,0,0
MidnightDragonKeeper,0,0
Mike--wazowski,0,0
Monkey_Lolz,0,0
Monsterbox09,0,0
MoonlightDragon2,0,0
NM-SC2,0,0
Nata35,0,0
Necrodues191,0,0
NetiBauta,1,1
Nick_Crabnerry,1,0
Nightrage6000,0,0
NinjaHud,0,0
NotNeededOnEarth,0,0
OwenOrtmeier_,0,0
PartyBalloonsYAY,0,0
Peacebuilder17,0,0
Pellarhodon,1,0
Pepper_The_Pig,1,1
Phong215110,0,0
PieThatDies,0,0
PizzavsPizzaWings,0,0
Polyakova_Sasha,0,0
Poseidon30009,0,0
PrinceOfSpades,1,0
Purl_Boy58,0,0
RED_BLUEYELLOW,1,0
Randiroom400,0,0
Ratcheyboo,1,0
Rawbob,0,0
RedPandy15,0,0
RedStoneInventor,1,0
Remix209,0,0
Ripplefluff,0,0
SALTY_SALTY_SALT,0,0
SAdjei2019,0,0
SL932512,0,0
SSirmons05385,0,0
SWJ5B27,0,0
Santosh240412,0,0
Saxmap24,0,0
Scherbakova30,0,0
ScratchTheBest12,1,1
Shaku_and_Alexis,0,0
Shoseno,0,0
Silver_Stream_469,0,0
Skippy_The_Farmer,0,0
SkyBlueQuartz,0,0
Skyloft2008,1,1
Smokecloud25O,0,0
Snakeman13,1,1
SnipingSloths,0,0
Soonah24,0,0
StrawberrySauce09,0,0
Strawberry_Toast,0,0
SuperGamesYadaa,1,1
TNTHUNTER18,1,1
TURBANATOR3000,0,0
TW2019ehs,0,0
T_Kolesov,0,0
Tacobro-1,0,0
TecheNerd,1,0
TengisGanzorig,0,0
TheCoolGuyXam,0,0
TheMasterBros360,1,0
TheOldMan12345,0,0
TheWorstDrawer,0,0
The_kid_on_scratch,0,0
ThoBrad2018,0,0
ThomasMorales453,1,1
ToCoolforuuu1010,0,0
TobyDogO,0,0
TrejoM0,1,1
Tugce6i,0,0
TurboUniverse,0,0
Ultrasweet9,0,1
UserRowanP,1,1
Username12765,1,1
ValBr1,0,0
ValCer3,1,0
Vanellopelovely,0,0
WD1462,0,0
Wailord_is_CUTE,1,1
Warriorcatser,0,0
WilkiesFun4477,0,0
WolfCake101,0,0
WolfTigerSpirit,0,0
Wolfy_isCute,0,0
Wubbley_Bubbley,0,0
XRinRed,0,0
XYZeeba,0,0
XxPenywaysxX,0,0
YelaizaMigmaKub,0,0
Yinyin_Wang,1,1
YouWillNotBeatMyGame,0,0
ZINSKIE33,0,0
ZOii_Andrade,0,0
Zinc-ldr,1,0
ZoGronbukt,0,0
_-GachaNeko-_,0,0
_akicka_,0,0
alasandis,0,0
alexAH22,0,0
amalebeau2010,0,0
amelakajtazi,0,0
an-kodo022,0,0
anavila2,0,0
andreyprogramist1235,1,1
angrybirdqueen,0,0
angyrjazzhands,0,0
anonymousunicorns,0,0
arandomscratchdude,0,0
armaanw,0,0
arpuvi,1,1
as5kin,0,0
ashmaster8,0,0
atiqahfa,0,0
atumn64,0,0
babybryan89,0,0
bananaoonanaOMG,0,0
bannanajim709,1,0
bassl934,0,0
bberan2020,0,0
benjamina123456789,0,0
berdan1123,0,0
bil-a1,0,0
bobbin124,0,0
brendolamapola,0,0
bricoblue,0,0
brownezyquel4,0,0
bubble2626,0,1
byleri,0,0
camedan,0,0
camhoops,0,0
campo8,0,0
capenaar000,1,0
captinkirk2019,1,0
car_driver45_becool,0,0
careparadas,1,1
carlarodriiguez,0,0
carrse,1,0
caye5c12,0,0
ccbible,0,1
cdo2578,0,0
certifiedlemon,0,0
cetr7,0,0
charlierowe481,0,0
cherry74627,0,0
clive6841,1,1
cnrobot,0,0
codeninjaEn,1,0
codingclubNT,1,0
colester3,1,0
coockiecutter,0,0
cookie9999999,0,0
coolnate1234,0,0
corruptedjaguar,0,0
crazycadew,0,0
creeper12354,0,0
creepers_gonna_creep,0,0
cs2164018,0,0
cs2321739,0,0
cs2328000,0,0
cs2336666,0,0
cs2348396,0,0
cs2358431,0,0
cs2360213,0,0
cs2360215,0,0
cs2360272,0,0
cs2368430,0,0
cs2374333,0,0
cs2374399,0,0
cs2374473,0,0
cs2387955,0,0
cs2391756,0,0
cs2394642,0,0
cs2401827,1,0
cs2402088,0,0
cs2410743,0,0
cs2423108,0,0
cs2432078,0,0
cs2440947,1,1
cs2445592,0,0
cs2445691,0,0
cs2445693,0,0
cs2446832,0,0
cs2446854,0,0
cs2461562,0,0
cs2463099,0,0
cs2466063,0,0
cs2480035,0,0
cs2488520,0,0
cs2493045,0,0
cs2518334,0,0
cs2524428,0,0
cs2527516,0,0
cs2531585,0,0
cs2553842,0,0
cs2615438,0,0
cs2629364,0,0
cs3033031,0,0
cs3033787,0,0
cs3098376,0,0
cs3148633,0,0
cs3171946,1,0
cs3236771,0,0
cs3446263,0,0
cs3753237,0,0
cscastrejon,0,0
dalandaverde415,0,0
dancingfairies,1,0
danielvcanada,0,0
darthvader2019,0,0
dee-art-account,0,0
dhoyt000,0,0
diana20070102,0,0
domees12,0,0
doodleoodles,0,0
dorihutosann,1,0
dybalina-21-10-2008,0,0
dylana4049,0,0
eeskam123,1,1
ejthomas4,0,0
emwh7,0,0
eneef17,0,0
eric--zhu,1,0
escada21,1,0
evlavs,0,0
figure2206,0,0
fluffypinkbear576us,0,0
fortniteprolegend,0,0
fox9056,0,0
frankiemaher,0,0
frog_hat_head,0,0
ftarlao,0,0
glory_queenofsarcasm,0,0
goldfidl3,0,0
gulloa0009,0,0
hahaha1642,1,1
haileyd123,1,1
hamsterao,1,1
hectorgomez19,0,1
hensback,1,0
heyitsz_me,0,0
hgw2101,0,0
hsc434525,0,0
huffleclawzebra250,0,0
imMiketheBeast,0,0
im_am_a_pro,0,0
ing0002_inglis,1,1
iruiz209,1,1
isabellajordan,0,0
itsfoxyjk,0,0
iva292009,0,0
jace_OwEn,0,0
jamesgarner2024,1,1
jcook4231,0,0
jeoforkansi,0,0
jesus_-,0,0
joaoabreubj630,0,0
johnson1016,0,0
josefmun9902,1,1
jpinnell2020,0,0
js15760,0,0
juddama000,0,1
justin_fertig,1,1
kaby2dsk,0,0
kadyM1q,0,0
kaerkaplan,0,0
kea2019,0,0
kh-ta18-19,0,0
kiml1020,0,0
kimlien11,0,0
kiwi2_0,0,0
kokoAng,0,0
koolkings90,0,0
kuronekotti,0,0
laclassedimatti,0,0
leonidasee,0,0
lhuyser,0,0
lifevivi5,0,0
lilcommander009,0,0
littlecattoy,0,0
littlegarth3r19,0,0
loleinded,0,0
lolxDdj,0,0
lovepeacekindness,0,0
lstew,0,0
luciacaboh,0,0
madmewmewalphys,0,0
madysonhenderson,0,0
magiCodeAcademy,0,0
mb4597,0,0
mc372763,1,0
mediawild,0,0
melizlde0009,0,0
mhc2003,0,0
mimaff,0,0
mmatik1,0,0
mmizq02,0,0
modenis123,0,0
mshell1501,1,1
nadazec,0,0
nbritt,1,0
neko3gou,1,1
nicoli020878,0,0
ninjaa-oyelude,1,1
ninjaboy271,1,1
ninjalaynem,1,0
noesalmor6,0,0
nozok55,1,1
overholtt,0,0
paguerrero,0,0
pd5ws13kk,1,1
pd5ws7BE,1,1
pilotrome,0,0
polishpierogi,0,0
pr0grammer_b0b,0,0
pupandroll,0,0
puppylover1088,0,0
qusdy0628,0,0
qwertyuiop1234567810,1,1
r128715,1,1
rocfp,1,0
s157721,0,0
s185a2023,0,0
s185e2138,0,0
s423112,1,1
s563184,0,0
sagosoto,0,0
samudn10,0,0
saray6g,0,1
secrect_mongral,0,0
selenabernal,0,1
sfa19,0,0
shabow3,0,0
shaunak_awadhawal,1,1
sinbihae,0,1
skinner7401,0,0
slug2011,1,0
smithpatrickl,0,0
soccersarah1212,1,0
spacepotato246,1,0
star7755,0,1
star_struck16,0,0
stormtheartcat,0,0
striker60,0,0
sugaboy,0,0
superking2008,0,0
supersy64,0,0
sushant_da_sushi,1,0
symeonw2140,1,0
tanguylist,0,0
taylor_ortmeier,0,0
tgarvuti1,0,0
thebonfan,0,0
thomaseatcookie,0,0
toxic_baldi_ruler,0,0
trooper456,0,0
tylertheboss2,0,0
vickersa,0,0
vilil,1,0
vita235,0,0
vojvodina_mapper,0,0
volcanolord,0,0
wewrwtrg,0,0
whiskercat52,0,0
wigglecman566,0,0
wobblyfairy727,0,0
wolf_in_the_wind,0,0
xXseroloXx,1,0
xave_the_coder,0,0
ycmoon55,0,0
yeetson55,0,0
ynara12345,0,1
you103,0,0
yul8837,0,0
yuto8888kaz,0,0
yyc0414,0,0
zapp9000,0,0
zappy11,0,0
-Dennis-,0,0
-GuyTheGuy-,1,0
-Oceana_Blue-,0,0
-RogerThat-,0,0
06nkoltsov,0,0
0scar0729,0,0
101RobloxFans,0,0
10744414,0,0
110308-20768,0,0
123MinecraftMan,0,0
138_3d_10,0,0
18b3_daijanae,0,0
19ocarr,1,0
19siam,0,0
1st-dork,0,1
20012071,0,0
20012703,0,0
22bwaite,1,0
2305415,0,0
247JNB,1,0
25Sean978,1,1
27maheld,0,0
28CoolKing28,0,0
28mcmullinm,0,0
28oconnorc,0,0
399jennyc,0,0
399josephba,1,0
399zackr,0,1
3REva,0,0
3eniPeniP,0,0
725415,1,0
7319355,0,0
8014083cc,0,0
88127425se,0,0
ALQG,0,0
AS737739,0,0
ASpenMeredith,0,0
AceAnie,0,0
Adrian_Sun,1,1
AhmedBCMS,0,0
Alejandro5D23,0,0
AnVaBra,0,0
Angel_Star1,0,0
AnimanieHowlKitten,0,0
AnimeKnight2,0,0
Ant621,1,0
AriGut66,0,0
Arno21,0,0
Aston5016,0,1
AvaGal24,0,0
AvaKahlCG,0,0
BOBTHECODERV11,0,0
BS628507,0,0
Ballerin07,0,0
BashNapple,1,0
Batu05453,1,1
Ben2sap,0,0
Bernardooo,0,0
Bfdifan43,0,0
BigBuford,1,1
BigDaddyKyland,0,0
Bill200325,1,0
BlossomTheLeader,0,0
Bomby_team,1,0
Bonnie310,0,0
BoomStudiosBoom,0,0
BossMane_Trell2x,0,0
Breadboi21,0,0
BudgieTalks,0,0
Buildmaster0303,0,0
C1707679,0,0
CFFAVP,1,0
CaidenceGb,0,0
CarbideGaming0087,0,0
Charlie_Kunz,0,0
Chiken-meme,0,0
ChyWidow0101,0,0
Cinnamon__Roll,0,0
ColeDMSW3,0,0
CoreyStevenson,0,0
CraZe_TrekeorTTV,1,1
CrushCoder,0,0
Cruzster,1,0
CuteLittleNuggetXD,0,0
D0gemaster,0,0
D1670621,0,0
DADER56,0,0
DSidorova,0,0
Daniel7127,1,1
Darkdragon957,0,0
Darkvaporeon231,0,0
DatYoshiStudios,0,0
David_Rosenstein,1,1
Deaciepie7,0,0
Delaisa001,0,0
DerekChornenky,0,0
DropBass,0,0
EStrachan1,0,0
Eevee_11,0,0
EkstraSDKalamKudus,0,1
EllaRenee,0,0
Ellatch,0,0
EmeraldWeather,0,0
EmoXQueenXBandoms,0,0
FastestManAlive03,1,1
Ferry992,0,0
Fire_Victor,1,0
Firebiccie,0,0
Firestar9lives,0,0
Foozled,0,0
Four_yellow441,0,0
FoxyMagic,0,0
GGage15,1,0
Gamerfurious13,1,1
GamingTime408,1,1
Garfieldfan691,0,0
GlitterBombX,0,0
GlitterRainbow122,0,0
Goats4Lif10,1,1
GobbaStriker_BFDI,0,0
GoodBoy41,0,0
GraceBNew,0,0
GrapeSodaIsYummy,0,0
GrimsyWimsy,0,0
Grizzly541,0,0
HALOCHIEF13,0,0
HackerPanda591,0,0
HankyStank,0,0
HarrypOTTER1123455,1,1
HenryKsb2,0,0
Herb506,0,0
Hiatt5185,0,0
HirochiCarSales,0,0
IWrckAlone,0,0
JA904458,0,0
JGarza19,0,0
JP421824,0,0
JS14838,0,0
JU158104,0,0
James3ae2019,0,0
Javi_marcus,0,1
Jlewis50,0,0
JohnBB06,1,0
Jordan-brunner123,0,1
Joseph_DeMartini,1,1
JoshuaAnimations1234,0,0
JoshuaDPA,0,0
JosueG0501,0,0
Judicousblue,1,0
Julie_-_,0,0
Justmyluck23,0,0
KKMedan,0,0
Katylovelol24,0,0
KeenAdam19,0,0
KittitheScratcher,0,0
Kittycat9209,0,0
Krzys909,0,0
Kunithecat,0,0
KyreeDPA,0,0
LBMS31919,0,0
LDFCS19,1,0
Leehsa,0,0
LenaTheScratchFan,0,0
LightningLandon3,0,0
LilyLovesBluestar,0,0
Logan43Fazzari,1,0
Loser_Potato,0,0
Lynxtherose,0,0
MIlen125,0,0
MJE2409,0,0
MMFCS19,1,0
MZT102,1,1
MapleFeatherStar,0,0
Mariokid2411,0,0
MatthewCurrington,0,0
Meamreal,0,0
MegaEpic11,1,0
Mia5897,0,0
MiniBeastDev,1,1
Moth_Pool416,0,0
MsUnicorn_Love,0,0
My_Waffle_Universe,0,0
Mydoggokai,0,0
Neilitz,0,0
NickdagamerYT,0,0
Ninja_Joshua,1,1
OOOOOOfyAgain,0,0
OrangeJuice47,0,0
P0TAT0CHIP,0,0
ParagonH2O,0,0
Parking-Meter,1,0
Perry2--,0,0
Phaley123,0,0
Pigacorn207,0,1
Pinkachu-,1,0
Pip_the_Puppeteer,0,0
PlandyTheNatureDevil,0,0
Pokemonpower2009,0,0
PokiWeasel,0,0
PrestonFlameboy,0,0
Psychium_Z,0,0
PusheenLover109,0,0
PusheenTheCatMeow1,1,0
Quey_Buey,1,0
RALI4,0,0
RB9741799,0,0
Randomnickname12345,0,0
RedDefault,0,0
RedTurnipHead,0,0
Rexy2235,0,0
SAVAGE_warrior_lover,0,0
SalvaPro9d,0,0
Samenanvst,0,0
Sashlyfangirl,0,0
Scratzie,0,0
Shasta05,0,0
Shimmer-N-Shine,0,0
ShowbizNine6226,0,0
Smori3000,1,0
SpOoKySpRiTe,0,0
Spartan051608,0,0
StevenZabala,0,0
THISGURLDEDINSIDE,0,0
TNMBalyssa,0,0
T_H_E_C_O_D_E,1,1
TanjiroJiroTan,0,0
Tarter_Sause-1,1,1
Tellmelater123now,0,0
Terminatorisma2,1,1
Thardys,0,0
TheBatimDude,0,0
TheEpicJevil,0,0
TheRealBlaze101,0,0
The_Everything,0,0
The_Once-Ler,0,0
Thistlepawz,0,0
TonyFox-,0,0
Travis_Byrd,0,0
UmutOzkurt,0,1
UnbeatableGirl,0,0
Vingtdeux,1,1
WalkerCS19Denman,0,0
Warrior-catsrule,0,0
WinderScratch,0,0
Wisteria1116,0,0
WithnallM,1,1
Worp66Scream,0,0
XDblinddeathYT,0,0
XxsilverstringxX,0,0
ZHK_2010,1,0
Zakarya234946,0,0
_-Anti_Glitch_Sans-_,0,0
_Jupiter,0,0
_LemonLime_,0,0
_saam,0,0
abbiyoungg,0,0
aleenaaziz,1,0
alex_romero_cnhm,1,0
allahmis00044,0,0
aquafox398,0,0
arnav-goyal,1,1
arteagaizadi,0,0
audrox08,0,0
awesomeboi1234,1,0
awesomecoder2019r,1,0
babooshkapwr,1,0
basher537,0,0
beuc,0,0
big_planet,1,1
biggiecheese9696,0,0
bingbongkingkong,0,0
bip2020,1,0
bkdudgeon,0,0
bovelles,0,0
bpoyraz,0,0
brianna2Q19_denman,0,0
brimaiwand,1,0
bs1008602,0,0
