UserName,Class,PredClass
ToyStoryAndy,1,1
Undertale_Sanss,1,0
VexEarth,1,1
WYS16001,1,1
WaterComesBack,0,0
WolfFang2003001,0,1
Wyliecoyote711,0,1
XN502,1,1
Yannakins123,1,1
_-FredBear-_,0,0
_Meem_,0,1
_akicka_,0,1
abilamm,0,1
acnaiby,0,0
adriana_stlluis,1,1
aeren41,0,1
aliciarico00,1,1
amalebeau2010,1,1
andi_kallaba,1,1
anhngoc2204,1,1
aquafox398,0,1
arnav-goyal,1,1
ateter819,1,1
audrox08,1,0
awilli19077,1,1
aztec1921,1,1
ballora1-8,0,1
baughste000,0,0
beezaa,1,1
blaze_185103,1,1
bluexeclipse,1,1
boblama,1,1
buggy44556,1,1
butbut123433,0,0
bystrinka,1,1
c1675813,1,0
c35862,1,1
cairns43261,1,1
canofscratch2,0,0
carlos-herrero,1,1
carolinaAyres,0,1
carolinespf,1,1
cassch19,1,1
chloh04,1,1
collincoder987,1,1
coolwolf08,0,0
crazy632grape,1,0
crew-haxta,0,0
crm2019,1,1
cs1670393,1,1
cs2347160,1,1
cs2352139,0,1
cs2354673,1,1
cs2360142,1,1
cs2360200,0,0
cs2360208,1,0
cs2360226,0,0
cs2367681,1,1
cs2371260,1,0
cs2373899,1,1
cs2374312,1,0
cs2374405,0,1
cs2374473,0,0
cs2379352,1,0
cs2390670,1,0
cs2391251,1,1
cs2391258,0,1
cs2391761,1,1
cs2394639,1,1
cs2395824,1,1
cs2395831,1,1
cs2399843,1,1
cs2404408,1,1
cs2404990,1,1
cs2413407,1,1
cs2426124,1,1
cs2429210,0,0
cs2444313,1,1
cs2444371,0,0
cs2446829,1,1
cs2446855,1,1
cs2448214,1,0
cs2450949,1,1
cs2451308,1,1
cs2462093,1,0
cs2463435,1,1
cs2466069,1,0
cs2524428,1,0
cs2531565,1,1
cs2539585,1,1
cs2544034,1,1
cs2548804,1,1
cs2621511,1,1
cs3642535,1,0
cs3682254,1,1
cs459893,0,0
cupleg,0,0
cwkpeyton30595,1,1
cyniaa,1,1
d_octorwho,1,0
derpyderp20220,1,1
dfghujiop,0,0
domees12,1,0
drs2019ehs,1,1
dv_g09,0,1
edgarbischoff07,0,0
equipoamigo2,1,1
ernestoceu,1,1
esmeleadsom09,0,1
farmerbobbio,1,1
fglroom23,1,1
frodriguez19,1,1
gans328,1,1
ghelilasdino,1,1
gina9215,1,0
glo_dm,1,1
hadrei18,1,1
hbu03-13,1,1
hbu03-24,1,1
hcc836210,1,1
heheheh1321,1,0
hernandezsarah,0,0
hiveosc,1,1
hoy_people,1,1
hw69,1,1
ianmccul2019,1,1
ignitedfreddy4,0,1
itsfoxyjk,0,0
j_minecraft,1,1
jake595,1,1
javohask18,1,1
jcooperhfseagles,1,1
jgrande0011,1,1
joaOli6,1,1
kattygammer,1,1
kawhileonard09,1,1
keiththepaedent,0,0
kkseniaz,1,1
kursee18,1,1
lenogales,1,1
leonardo51,1,1
licker101,1,1
lilkronic,1,1
lincolnnorman,0,0
linosb18,1,1
listerine1011,1,1
loklak,1,1
louis62280,0,0
lucalba,1,0
martinez_marta,0,1
maximillion09090,0,1
maxturer,1,1
mdiaz1300,0,0
michael659,1,1
moonwolf2,1,1
mootocute,1,1
ms_lebeau,1,1
nacheton,1,1
nerearamon19,0,1
ninjabyang,1,1
nsantillan,0,1
nynkat2011,1,1
oldmaid,1,1
ortt250,0,0
pabloruiz124578,1,1
parkdongmom1,0,0
paulavaleraa_,1,1
phoneguy_1987,1,1
pnj10005,1,0
polis19,0,0
poltansto,1,1
posje,0,1
rocfp,1,1
s126279,1,1
s139765,1,1
s229729,0,0
s643190,1,1
sampejor000,0,0
samudn10,1,1
samuelbayarri22,1,1
sbelmont,0,0
secretive_fox,0,0
seminfo2018,1,1
sezoooozz98,0,0
sg210369,1,1
shaun45,1,1
shopkinsapp,0,0
sixteymanboy,1,1
slothlover27,1,0
sofiko_nis,1,1
spebai18,1,1
sqidney26,1,1
switchlover5,0,1
tecno84,1,1
tescou18,1,1
thecomputerv3,1,1
thegameking1116,0,1
tndus6280,0,0
tnrud1130,1,1
totoro-child,0,1
uincorn17,0,1
ultraeevee123,1,1
usernamekitty,1,1
v1ctor_mur1llo,0,1
vita235,1,1
white_face_,0,0
whosjmzzz,1,1
wmsALI048,0,1
woopass,0,0
wooshie1,1,1
xEpxicewarriorx,1,1
xXDRITTENXx,1,1
xXseroloXx,1,1
ykonsta15,1,1
young1211,1,1
yourboy2289,0,0
zhongzhengpin,1,1
-_Ink-Sans_-,1,1
-numb-,1,1
-toxicaa-,0,0
10191370,0,0
14_B,1,1
183b48,0,0
18b3_eva,0,0
18b3_kayla,0,0
19siam,0,1
1roserose,1,1
20013889,0,1
20015167,1,1
2021speterson,1,1
204e,1,1
247MAJ,1,1
247TKT,1,1
247drn,1,1
28bullj,0,1
28hilld,1,1
2bekah19,1,1
305431,1,1
399camerons,1,1
399quintone,1,1
7siblings,1,1
80399798MF,1,0
8665773,1,1
88127133,1,1
88128745am,1,1
93jibakoma,0,0
AEazzy,1,1
AI1234567890,1,1
AICECREAMMAN,1,1
ASpenMeredith,1,1
Adamisthebomb,0,1
Aidenhcc1,0,0
Alan_MJ,1,1
Alonsofx,1,1
Alvaro280504,1,1
Americaball_YT,1,1
Angelrose05,0,1
Angrybirds2019,1,1
B73641896,1,1
Bfdifan43,0,1
BossMane_Trell2x,1,1
Brady17170,1,1
Bradycampbell14610,1,1
BriannaBSB2,0,0
CMergaerts,1,1
CWrox,1,1
Cappuccini,1,1
Chebbycraft34,1,1
Chico-and-rainbow,1,1
CoolChicken666,1,1
Crazzzyman,0,0
CrushCoder,1,1
Cryogenal,1,1
Crystal3Q19_denman,0,0
Cutie_Coder11,0,1
D1694631,1,0
D6TL,1,1
DannyFSB2,0,1
Darkvaporeon231,0,0
DatFlippinCoder,1,1
DeanIsUnderrated,1,1
DespacitoSpiderVEVO,1,1
Devil_666_Demon,0,0
DriftAIM,1,1
DropBass,0,0
ESCOLAGRUP1A,0,0
Ellatch,1,1
EmoXQueenXBandoms,0,0
Exitmap2,1,1
FaZeAdapt10123,0,0
Fire_Victor,1,1
GB3535ReuploadsRises,1,1
Gabriela-Carrillo,1,1
GahooleOwl123,1,1
Gogobartlol,0,1
Guilliams9,0,0
HATAKEKAKASHICHIDORI,0,1
HaiTechTeacher,1,1
HirochiCarSales,0,1
Hugo_ANs,1,1
JAMdude10,0,1
JP421824,1,1
JR287076,0,1
JacksonBcms1,1,1
Jacob_Obtained,0,0
JaeFlo2,1,1
JaviASecas,1,1
Jeffrey_Kuo,1,1
Jordan-brunner123,1,1
JuiceGuyPoodle,1,1
Justmyluck23,1,1
KM3vhris,0,1
KamoJ,1,0
Kandilandcrisis,1,1
KatyKat50,1,0
Keemou18,1,1
KeenSophia19,1,1
Kezlik,1,1
KociD,1,1
KumaLee,1,1
LD480501,0,1
Leannatheartist,1,1
LilPupperTheDoggo,1,1
Lil_Bee_Catzo,1,0
LilyLovesBluestar,0,0
Lollylau,1,1
LuigiFan64_YT,0,0
Luke2036,1,1
MADU12,1,1
MCPEPlayerOG,1,1
MIlen125,0,1
Magikarpisaboss,0,1
ManioElf,1,0
MayaRen,1,1
MrMatrixX_YT,1,1
MushMan10,1,1
MyAccountTest,1,1
NJ221852,1,1
NS9747675,1,1
NadiaPHHAmzil,1,1
NatashaB96,1,1
NewtScamanderHP4Life,1,1
NoahBlueo5,0,0
OMGwafflecat,0,1
Panmaciek1,1,1
Pervysage123,0,1
PhoenixOMG,0,0
PokemonMaster408,1,1
Poseidon30009,0,0
RALI4,1,1
RBR2019EHS,1,1
Racoonbun,0,1
Rainbowkid35,1,1
Randomnickname12345,1,1
RoofyDog08,1,1
RugratE,0,1
SG50650,1,1
SHNASHQ,0,1
SalvaPro9d,0,0
Saxmap16,1,0
Saxmap24,1,1
Searsha,0,1
Shadow_Heart1,0,0
ShawnGordon,1,1
ShinyManga,1,1
ShyArt,1,1
Sil2018b,1,1
SilverManiaZP,1,1
Slayallday_1234510,1,1
Softball0525,1,1
Soonah24,0,0
StormyFall_,1,1
TALENTED_GAMER1000,1,1
TNMBalyssa,1,1
TPit2019,1,1
ThatOnePickle908,1,1
TheBatimDude,0,0
TheSquire-,0,1
The_Sleepiqq_Kiinqq,1,0
ThisOneNugget,1,1
TobyDogO,1,0
TrentMsb2,0,0
TurboUniverse,1,1
Ulsanfirefox,0,1
UltroGmr,1,0
WaitangiMuseum,1,1
WitherDude1,1,1
Wolfy_isCute,0,0
WorstHM,1,1
X_Misty,1,1
XxSKYxFALLxX,1,1
ZT193945,0,1
_Keth_Da_Android_,0,0
_Matt_R_,1,1
aesthetic_piglet,0,0
alswldua,1,1
amiller4346,1,1
amyhite8,1,1
arna0101,1,1
arteagaizadi,1,1
bakuganrules,0,0
benjamina123456789,1,1
bgalligan,1,1
bhaktasiya,1,1
bobadeeboo,1,1
boogiemomma3,1,1
brianna2Q19_denman,0,1
bricogreen,1,1
c_b_m_4,1,1
cagoru,1,1
caioBarros4,0,1
car_driver45_becool,1,1
cbfox,0,1
creative_unicorn0709,0,1
cs2231741,0,0
cs2321739,0,0
cs2348412,1,1
cs2358491,0,0
cs2358652,1,1
cs2359740,0,0
cs2360235,1,1
cs2368281,1,1
cs2377329,1,1
cs2385120,1,1
cs2387955,1,0
cs2388661,1,0
cs2391238,1,1
cs2391254,1,1
cs2391262,1,1
cs2391263,1,1
cs2391769,1,1
cs2394641,1,1
cs2394648,1,1
cs2394665,1,1
cs2395818,1,1
cs2395821,1,1
cs2404084,1,1
cs2407731,1,1
cs2423108,1,1
cs2427713,1,1
cs2429215,1,1
cs2434323,1,1
cs2445592,1,1
cs2445631,1,0
cs2449542,1,0
cs2460184,0,1
cs2462817,1,1
cs2467876,1,1
cs2475946,1,1
cs2485941,1,1
cs2494647,1,0
cs2501459,0,0
cs2516424,0,0
cs2517385,0,1
cs2527516,1,0
cs2532848,1,1
cs2621495,1,0
cs2621503,1,1
cs2621556,1,1
cs2764812,1,1
cs3043123,0,0
cs3208663,0,0
cs3210495,0,0
cs3230591,1,1
cs3260921,1,1
cs3297678,1,1
cs982552,1,1
dacostaaitor,1,1
dangerkitten922,1,1
darthvader2019,1,1
dieu70804,0,1
dinoboy299,1,1
djfoxeh,0,0
donutsaresuperawesom,1,0
douhnutdavid,1,1
edwardmusic,0,0
electricmuffin,0,1
elephant6167,0,1
eliasbr153,1,1
emmafox8,1,1
emreeren08,0,1
figure2206,1,1
fire_ollie,1,1
frandbri,1,0
frankiemaher,1,1
gapb27,1,1
gb4214,1,0
gebarmmer,1,1
gesimmons2024,1,1
giovannagelinskibj02,0,1
glitter115,0,0
glory_queenofsarcasm,0,0
graeva2018,1,1
haruhi2019,0,1
helloijiwon,1,1
helpmethis,0,0
hsmcknuckles,1,1
hudaos_,1,1
huffle_puff_fluff,0,0
ieyas,1,1
ikechukwu-ani,1,1
jackxmark4lifeyo,0,0
jaredeye,1,1
jesusmullor,1,1
jl541,1,1
jmunozc,0,0
johnjohn529,1,1
jonathanenriquez,1,1
joshua0901,1,1
kalismall,1,1
kenankalemaj,1,1
kenziekoenig,1,1
kettler4817,1,1
kiarahl,0,1
kidscom,1,1
kiki888888,1,1
kittygirl4321,1,1
kojiryou,1,1
kokichibestboi,1,1
laijitomy,1,1
lauraMelo1,0,1
lbms31930,1,1
lhuyser,1,1
liamt2807,1,1
lillyloverbugger,0,0
llPhoenixll,1,1
logaprogman,1,1
ly27cheek,1,1
madmewmewalphys,0,1
majdawad2020,1,0
mariaclarabj4,0,1
mckmah18,1,1
mewKITTYKATmew,1,0
mightymutt29,1,1
mikey_lopez,1,0
minecrafterraria,1,1
morantdavionk,1,1
mrphysh,1,1
mrzack01,1,1
msaad09,0,0
nickgould,0,0
ninjalaynem,1,1
nmills111,1,1
notkindra,1,1
nutting,0,0
objectshowmaster,1,1
olierwalker,1,1
paul_best,1,0
paulsantos85,1,1
pd5ws17mo,1,1
pd5ws9lf,1,1
pedrochiarellibj630,1,1
pegasus45,1,1
pilotrome,1,1
platinumtiger5457,1,1
polishpierogi,0,1
pusheenchicken102,0,0
rikpop20,0,0
rociosala24,0,1
safia5,1,0
salaria1,1,1
sarah20063,1,1
scratchbossen,1,1
shadowflame556,0,1
shamu_8,1,1
sister_spongebob,1,1
sls18191a07,1,1
sls18191b31,1,1
snapecoderbff,1,1
soccersarah1212,1,1
sonic200819,0,1
sory_104,0,0
soulknight2009,1,1
stmelisai,1,1
superspeed321,1,1
superspiderman100,1,1
taeamo,0,0
tanguylist,1,1
tellerialur,1,1
tereeee,1,1
thebonfan,0,1
thesecondwindwaker20,0,0
thomaseatcookie,1,1
tiger6167,1,1
titus2018b,1,1
trentj24,1,1
turboturt1e,1,1
volperossa9,1,1
vwbooks15,0,0
watermelonberry,0,0
whiskercat52,1,1
wolfythewolfgirl,1,0
wolfyyy-_-,0,0
yee4034,1,1
yenka,0,1
ystu00,0,1
zackvstar,1,1
zynp130,0,0
-JohnTheSimpluman-,1,0
06nkoltsov,1,1
12701289,0,0
18b3_azra,0,0
18b3_natan,0,0
18b3_thiarlie,0,0
1eso1c4,1,1
20012071,1,1
20221401,1,0
22tomlh,1,1
247JJJ,1,1
247KMP,1,1
247TLG,1,1
2saxon19,1,0
2valaree19,1,1
3015015,1,1
399briannah,1,1
3pbob13,1,1
430294,1,1
5-A319,1,1
5d-marde,1,1
602231,0,1
8014083cc,1,1
88127170jh,1,0
ACPLAZMA,0,1
AFB2019ehs,1,1
AHMAT-B5,0,0
Abdullaah_5CC,1,1
AddisonSPF,1,1
Aiden2882,1,1
Alexbrine12345,1,1
Angle-on-a-mellow,0,0
AnimeKnight2,0,0
AnimeLoverOwO,0,0
Ash738,1,1
BattleBird527,1,1
Bdon19,0,1
BigB2Play,0,0
BlockForces,0,1
BlueRazzbery,1,0
BoomStudiosBoom,1,1
Boppy16,1,1
BradyQSB2,0,0
Brambleyeet,0,0
BroYota94,1,1
Brypn,1,1
CK921613,1,1
Canlos,1,1
Carrillo_Bryan,1,1
Charlie_Kunz,1,1
Chimps62,1,1
ChristineAesthetic,0,1
Christine_12,1,1
CorsoScratchTrento,1,1
D0gemaster,1,1
DBZ_PROJECTS,1,1
DJdevil1,1,1
DXD_HUNTER0021,0,0
DariVB,0,1
Darkdragon957,1,1
Dayanaralimon,1,1
DefinatelyNotJevil,0,0
DimkaDimintriFeline,0,0
Dirtbikeguy,1,1
EPICblueclouds,0,0
EkstraSDKalamKudus,1,1
FiaandLottie,1,1
Fixer99,1,1
Flamingarrow72,1,1
FloatyGames22,1,1
FluffyTheDragonCat,1,1
FlurryQuackers,0,0
Foozled,0,1
Fran7224,1,1
Fronztess123,1,1
FuntimePhoenix663,0,0
GTL9,0,1
GenesisLema,1,1
Gentle_Kazoo,1,1
Goldystar,1,1
GreYWolfieStudios,0,0
H160205,1,1
Haley_Fawbush,1,1
Hockeysteve,0,0
Iammiles24,1,1
Ipreachmath,1,1
ItsKarmaBoi,0,1
J-G-A,1,1
JDudley2019,1,1
JJ435499,0,1
JMDBIGMAC,1,1
JV9806152,1,1
JasonDMSN4,1,1
Jaxson427,1,1
JoshuaDPA,1,0
Juztinmed05,1,1
KS_Virox,1,1
Katylovelol24,0,0
Kaydence3402,1,1
KevinHigareda,1,1
Kittycat9209,1,0
LG050493,1,1
LL252711,1,1
Laurampaolam,1,1
Legoatspi,1,1
LightningLandon3,0,1
Lilac2345,0,0
Lynxtherose,1,1
MAndrewHHS,1,1
MCUFan73,0,1
MichaelDPA,1,1
Modinluv,1,1
Monkey_Lolz,0,0
MsProbst,0,1
ND50,1,1
NFLisamazing,1,1
NT835789,1,1
NathalieGreen,1,1
Nicky_-,1,1
Nina0810,1,1
Nurro,1,1
OGPlatypus104,1,1
OscarRojo,1,1
Owardy,1,1
PinkiePie105,1,1
PipiRobox,0,1
ProgramPDC,1,1
Quique4980,1,1
RICHFLOWER,1,1
RagerDanger,1,1
Randiroom400,1,1
Ravenclawgirl20,1,1
RimatFudar,0,0
Roger1211,1,1
Roran0207,1,1
RoyJoseph,1,1
SB456861,1,1
SCSCoder-Shreay,1,1
SFReturns,0,0
SPDR2,1,0
SS11406,1,1
ST126122,1,1
SakuraSkyGacha,1,1
Sanstheboss_,1,0
Sashlyfangirl,0,1
ScratcherRicardo,0,1
Skittle_zZ,0,1
SkittzTFH,1,1
Slider32,0,0
Slither_ink,0,0
Socc3rdude17,1,1
Sookiyaki23,0,0
SpOoKySpRiTe,1,1
SpasD,1,1
StreamripplexShadow,0,0
TH13471,1,1
TMMRises,1,1
TecheNerd,1,1
Telianar,1,1
TempoPlayz,1,1
ThayLinh,1,1
The-Enternal,1,1
TheAwsomeBoii,1,1
TheSpoonMan55,1,1
TheSteelNinja,1,0
The_Hydrogen_Empire,1,1
Theyounggamerofdoom,1,1
Tibcsianimate,1,1
Tugce6i,1,1
VP6Bob,1,1
VortexGaming5,1,0
WarriorCatsrule15,1,1
WolfRainer,0,1
WolfieWuff,1,1
YourDailyContent,1,1
ZSha,1,1
_mdkspro_,0,1
aidaciriaco,1,1
airman31,1,1
ajuneau,1,1
akkel123,0,1
alexramsey23,1,1
anime_sprinklezz,0,1
animeiskawaii,0,0
anyang2019_1,1,1
arielcam1241,0,0
ashie_dasavagelll,0,0
augusto2019,1,1
awesomecoder2019r,1,1
az1007462,1,1
becauseme24,1,1
bernatmireia,0,1
bes2nd,0,0
bibliotecamedas,1,1
bilisimkod659,1,1
bluetyler7,1,1
brenopereira,1,1
briankrop2019,1,1
c1668549,0,0
c1680403,1,1
c1735294,1,0
c5_08,1,0
candacegy,1,1
carla_12_2006,1,1
catfud123,0,0
cg230472,1,1
colin_rhynalds12,0,1
comanderfoxx,0,1
cs2348390,1,1
cs2348396,1,1
cs2357758,1,1
cs2358474,0,0
cs2358486,0,1
cs2358520,0,1
cs2360115,1,0
cs2360210,1,0
cs2360376,1,0
cs2363913,1,1
cs2364302,1,1
cs2367717,1,1
cs2368228,0,1
cs2368430,0,0
cs2371871,1,1
cs2372203,1,1
cs2374302,1,1
cs2374492,0,0
cs2374515,0,0
cs2374639,1,0
cs2375457,0,0
cs2391244,1,1
cs2391255,0,0
cs2391264,1,1
cs2394642,1,1
cs2395816,1,0
cs2395828,1,1
cs2402088,0,1
cs2404410,1,1
cs2406751,0,1
cs2407211,0,0
cs2423082,1,1
cs2429235,1,1
cs2436241,1,1
cs2446752,1,1
cs2446818,1,0
cs2446824,0,1
cs2458578,1,1
cs2460991,1,1
cs2461647,1,1
cs2488530,0,1
cs2501345,0,1
cs2505846,1,1
cs2516577,0,1
cs2546039,1,1
cs2573330,1,1
cs2578764,1,1
cs2608223,1,1
cs2615438,0,0
cs2616996,1,0
cs2621565,1,1
cs2622592,1,0
cs2644517,1,1
cs2657449,1,1
cs3033787,1,1
cs3073941,0,1
cs3075189,1,1
cs3164473,1,1
cs3214716,1,1
cs3228699,1,1
cs3318142,0,1
dale99977,1,1
damianoc2009c,1,1
danielthegreat01k,1,1
darrencycheung,1,1
datboris,1,1
davisito2001,1,1
djimenezm2019,1,1
draguta909,1,1
drugiFM,0,1
ellieesb2,0,0
eponine_24601,0,0
errorfoxx,0,0
esteban10123,1,1
firtreejs,1,1
fnaflover20011,0,1
gabriellaxenny,1,1
garyadenb,0,0
gembree6,1,1
gosha38273,1,1
gteter7071,1,1
hamukunn,0,0
hcc840330,0,1
hcc840516,1,1
hurihura,1,1
huy_apple,0,1
ica2019ehs,1,1
ilovecats222222,1,1
imacoolguy286,1,1
jacketslut32213,1,1
jasmith22,1,1
jd451202,0,0
jeoforkansi,1,1
jiwbek,1,1
jordancooper1234,0,0
joseAlbuquerque10,0,1
josephbrowny830,0,1
jpahl,1,0
jumjyjoo2,1,1
jwha0822,0,0
kandyceebcms,1,1
kano0329,1,1
kaytrix,0,0
kberganza0002,1,1
kirbystarlord32,1,1
kittyfurz,1,1
knaroz2018,0,0
kokoAng,0,1
krutxagaeunate,1,1
laclassedimatti,0,1
landaffblueschool,1,1
lb2019ehs,1,1
legolas2011,1,1
lemon_lime_coconut,0,0
lilvuitton,1,1
lmontele1,1,1
lopiano123,1,0
luciacaboh,1,1
lupalacios2,1,1
manmit,1,1
mariraksa51bj,0,1
megalodontageddon,1,1
melizlde0009,1,1
metangrobo,1,1
mlpg5,1,1
mmys,0,0
munoze22,1,1
mushroom-17,1,1
mustafa588,1,1
nebT,0,1
nikmerkz,1,1
nortonc01,1,1
nwh28,1,1
ohnoob,1,1
omar_wael_8A,1,1
pablo5d08,1,1
pauper13,1,1
peachymegido,0,1
pedro98765,1,1
perricornio23,1,1
puckthepanda,0,1
rahul_tulasi,1,1
respectforluigi,1,1
ryanmcanada,1,1
s185e2136,1,1
sadtho18,1,1
saki646,1,1
sare03217,0,1
scratch--io,0,0
scratchlord2933,0,0
shightseemed,1,1
smallbean_07,1,1
snivy_cute,0,1
stan4000,1,1
super-novaa,1,1
thriftlolo,1,1
tiagoMolina,0,1
toddanime3,1,1
ttvtryhard8924,1,1
ugamugga,1,1
unicornpenguin22,0,0
vickys16,1,1
vincent-ronhovde,1,1
wendy-garayperez,1,1
wigglecman566,0,1
wispyrose99,0,0
wldks3808,1,0
wolfbreaththeloyal,1,0
wonderousWarlock,1,1
yeetdabtwist,0,0
yureet,1,1
yusufberenavsar,1,0
zach-08,1,1
-Aries,1,0
-SkaiBlue-,0,0
007Ram,1,1
023b48,0,1
0289J,1,1
04luciiaa,1,1
09probro9,1,1
18b3_gisele,0,0
18b3_james,0,0
18b3_terrence,0,0
2000054973,1,1
20192023f-pe2019,0,0
22lgm,1,1
22rothh,1,1
28oconnorc,1,1
2lauren19,1,1
3008116,1,1
40007347,0,0
406646NS,1,1
565420,1,1
613363,1,1
643046,1,1
775425,1,1
8011353,1,1
879511,0,0
ACM2019ehs,1,1
ALI-A_XD,1,1
ARI3S,1,1
ASAPfurry,1,1
AT301,1,0
AVENblink,1,1
Archibald_Claus,0,1
Areyes42,1,1
Ava2348,0,0
BenEsT2018,1,1
Bernardooo,1,1
Binita229300,1,1
Blank-Cantu,1,1
BobFifty,1,1
CGI10,0,1
CND_ParkerS,1,1
CSteacher19,1,1
Carlin12357,0,0
Cat_lover1007,1,1
ConnorOBrien2027,1,1
CozyCritter,1,1
Cupper04,1,1
D4FD19,0,1
DANIEL282008,1,1
DENIZEGE1450,1,1
DJ_GirlWoo,1,0
DKV3coding,1,1
DQ48355,0,0
DSidorova,0,1
Dawn1128,1,1
Dr_McNinja,1,1
DrakeMaxEVEN,0,1
EmericS,1,1
Error-SansxInk-sans,0,0
FishyToons2,1,1
FrostedMoon0517,1,1
FunnyOne667,1,1
Fuzzykitten29,0,1
GLiTcH-404,0,0
GalaxyKitten340,1,1
Girlham64,1,1
GradyHarms,1,1
Griffinclaw_is_me,0,1
HALOCHIEF13,1,1
HackerOW,0,1
HayWya18,1,1
Htass,0,0
IITissues,0,0
Inklax,1,1
Ionefeeerrerrr,1,1
JM242119,1,1
JTWT1,1,1
Just-sometrash,1,1
Just_Ayano07,0,0
KhalilahJ,1,1
Kittycornangel,0,0
KylerKerrigan,1,1
LED45,0,0
LL297667,1,1
LOsburn,1,1
LauLea79,1,1
Lucas2817,1,1
LunaTheWorriorCat,0,0
MARI43715,1,1
MK_SheWolf12,1,1
MM49004,1,1
Mayeli_3Q1,0,0
MetaHarv206,1,1
Minceraft72,1,1
Minellen,1,1
MusicalPony,0,0
Mydoggokai,0,1
MysticGamerXD,1,1
NE8-anova01-Remix,0,0
NOTRian,1,0
Nata35,1,1
NickLee2,1,1
NotNeededOnEarth,1,1
October_Rain,0,1
OriginalLukdigel1,1,1
OwO_030,1,1
OwenGsb2,0,0
Panini-exe,1,1
PatientBlueParrot,1,1
Paws4848,1,1
PbsFan2019,0,0
PizzavsPizzaWings,0,1
PombaRacional,0,0
PrinceOfSpades,1,1
ProjectSpammer,0,1
Psychium_Z,0,1
QweenLisa,0,0
RB-Mike,1,1
RB9741799,1,1
RL961586,1,1
Razbolo,0,0
Rossiter01,0,0
Rufat_1isback,0,0
RushV1,1,1
RyasPear,1,1
SALTY_SALTY_SALT,0,1
SAdjei2019,1,1
SJDS1,0,0
SML2019ehs,1,1
SasjaPivot,1,1
Scherbakova30,1,1
SeeratDMSS1,1,1
Sergio102019,1,1
ShadeSwirl,1,1
Sheadrew,1,1
Shimmer-N-Shine,0,1
SkilaSki,1,0
Sparkle_SprinklePop,0,0
StarsDreamer,0,0
StrawberrySauce09,1,1
Student_CHS,0,0
SummerFun500,0,0
SuperMinion5,1,1
TDanimador5435,1,1
TaylorSummers2027,0,0
TeniolaDMSO2,1,1
The-One-That-Exists,1,1
TheGrefg7,1,1
TheKirbLord,1,0
TheVoid-,1,0
The_MEMES429,0,0
UkraineKingdom,1,1
Ulsanfirepunch123,1,1
UnstripedZebraAwards,1,1
VN07_,1,1
ValCer3,1,1
VanillaMallowz2,1,0
VectorWorkshop,0,1
WeslyBowie,0,0
White2019,0,1
WillRamadhani3,1,1
XxFoxySnowxX,0,0
YASS-QUEEN12345,1,1
_Black_Moon_,0,0
_LemonLime_,1,0
_ThinkCreatively_,1,1
aidankozak,0,0
airbear18,1,0
angrybirdqueen,0,0
awesomeandres,0,1
babybryan89,0,0
babycakes12345678910,1,1
beaubuffalo,1,1
bengamer1,1,1
bobcle1234,0,0
brandonawesomeness,0,0
c1705925,1,0
c36141,1,1
ccladybug,1,1
charlies-hoodie,1,0
cheeseburgergurlz101,1,1
cloudiibolt,0,0
codeninjaswb,1,1
cow12344,1,0
cpanella,1,1
cs2252118,1,1
cs2328003,1,1
cs2345495,1,1
cs2350668,1,1
cs2351879,1,1
cs2358490,0,1
cs2359336,1,1
cs2360244,1,1
cs2360316,1,1
cs2362834,1,1
cs2366953,1,1
cs2368279,1,1
cs2372105,1,1
cs2372263,1,1
cs2372710,1,1
cs2374196,0,1
cs2375384,1,1
cs2377081,1,1
cs2381262,1,1
cs2382330,1,1
cs2385424,1,1
cs2391234,1,1
cs2391248,1,1
cs2391257,1,1
cs2391259,1,1
cs2391751,1,1
cs2394645,1,1
cs2395814,1,1
cs2423090,1,1
cs2423094,1,1
cs2436505,1,1
cs2439594,1,1
cs2445693,1,0
cs2446833,1,0
cs2463500,0,0
cs2471609,1,0
cs2480035,1,1
cs2486182,0,1
cs2505834,0,1
cs2523995,1,1
cs2543549,1,1
cs2543572,1,1
cs2608154,1,1
cs2618012,1,1
cs2626370,1,1
cs2656650,0,0
cs2870966,1,1
cs3127788,1,1
cs3171946,1,1
cs3261892,1,1
cs3411920,1,1
cs3446263,0,1
cs3460695,1,1
cs3482278,1,1
cs3691836,1,1
cscastrejon,1,0
cwknadia28704,0,1
dabaoshan,1,1
daiibr11,1,1
dannnyx,1,1
dat_blond_boi,1,0
dee-art-account,1,1
destrolilly,0,1
diana20070102,0,1
dltngk17,0,0
dmgeorge,1,1
dog1234bh,1,1
doglover2844,0,0
donkeybarrybee24,1,1
drk2111,0,1
dylana4049,0,0
energizedcoder,1,1
europation123,1,1
european_bosnia,1,1
fanaysia,1,1
fanc250,0,0
fanta_itztomk,0,1
filucakgandersen,0,1
foxythedistroyer1987,1,1
gd1_5444,1,1
gi8emlc,0,0
goatgirl4,1,0
goldfidl3,1,1
gumasteruxa,1,1
haileyt_,1,1
haydef,0,0
hbu03-26,1,1
heryouthisyours,1,1
hsc434525,1,1
ianboigh8,0,1
inthepowerof_anime,0,0
isabelle442019,1,1
itsfreerealestates,1,1
itsilluminati10,0,1
jakhsewa39,1,1
janhan2018,1,1
jellybro1010,1,1
joel_stlluis,1,1
joselih2019,0,0
kasleo700837,1,1
katlyne08,1,1
kbaldwn,1,1
kim-goeun,0,0
kittenjess404,1,1
