,UserName,Class_before,PredClass_before,Class,PredClass
1053,GlitterBombX,0,0,0,0
1055,HotCrossedBuns,0,0,0,0
1058,JackMartin12345,0,0,0,0
1059,JordanHSB2,0,0,0,0
1061,LED45,0,0,0,0
1062,LPSkitty07,0,0,0,0
1063,LilyFlower-4ever,0,0,0,0
1066,Monkey_Lolz,0,0,0,0
1069,MusicalPony,0,0,0,0
1070,OwenGsb2,0,0,0,0
1071,Pip_the_Puppeteer,0,0,0,0
1072,PokiWeasel,0,0,0,0
1075,Qwasey,0,0,0,0
1076,Rap_Boy,0,0,0,0
1077,RimatFudar,0,0,0,0
1078,SAVAGE_warrior_lover,0,0,0,0
1080,SabresFan4Ever,0,0,0,0
1081,SillyHazelnut,0,0,0,0
1083,Slider32,0,0,0,0
1084,StarsDreamer,0,0,0,0
1085,SummerFun500,0,0,0,0
1086,Thardys,0,0,0,0
1087,TheCoolGuyXam,0,0,0,0
1088,TordleUwU,0,0,0,0
1091,ahmattinglys10026,0,0,0,0
1092,babybryan89,0,0,0,0
1093,basher537,0,0,0,0
1095,bfbicecube5332,0,0,0,0
1096,blackfiredragonn,0,0,0,0
1097,bobcle1234,0,0,0,0
1098,carolinebsb2,0,0,0,0
1099,crew-haxta,0,0,0,0
1101,cs2360226,0,0,0,0
1103,cs2374473,0,0,0,0
1104,cs2410743,0,0,0,0
1105,cs2501340,0,0,0,0
1106,cs2617982,0,0,0,0
1108,cs3210495,0,0,0,0
1109,cs3252389,0,0,0,0
1112,dylana4049,0,0,0,0
1113,elvic4216,0,0,0,0
1116,garyadenb,0,0,0,0
1117,giant-squid_2241,0,0,0,0
1118,glitter115,0,0,0,0
1119,huffle_puff_fluff,0,0,0,0
1120,isaiahbonzi,0,0,0,0
1122,jsabfan10,0,0,0,0
1127,mj033125,0,0,0,0
1129,objectboijed11,0,0,0,0
1131,sampejor000,0,0,0,0
1132,sanandha09,0,0,0,0
1134,sp_g09,0,0,0,0
1136,sugaboy,0,0,0,0
1138,tong12234km,0,0,0,0
1139,tw830,0,0,0,0
1140,willowssilverlove,0,0,0,0
1143,youtuber_Lelu,0,0,0,0
1145,-_Ink-Sans_-,1,1,1,1
1147,-sunsetflower-,1,1,1,1
1148,06sarablanco,1,1,1,1
1149,123MinecraftMan,1,1,1,1
1150,1Ricardo12,1,1,1,1
1151,1st-dork,1,1,1,1
1152,20013106,1,1,1,1
1153,20015046,1,1,1,1
1154,247CJS,1,1,1,1
1155,247DMH,1,1,1,1
1156,247JJJ,1,1,1,1
1157,28mgolightly,1,1,1,1
1158,28oconnorc,1,1,1,1
1159,28sandellk,1,1,1,1
1160,2lauren19,1,1,1,1
1161,305431,1,1,1,1
1162,399josephba,1,1,1,1
1163,5-G223,1,1,1,1
1164,706768,1,1,1,1
1165,775425,1,1,1,1
1166,8014083cc,1,1,1,1
1167,A73814643,1,1,1,1
1169,AlexanderYN,1,1,1,1
1170,Ash738,1,1,1,1
1171,B73641896,1,1,1,1
1172,BLOB_25,1,1,1,1
1173,BenEsT2018,1,1,1,1
1174,Bernardooo,1,1,1,1
1177,BoomStudiosBoom,1,1,1,1
1178,Bpascal7,1,1,1,1
1179,CSBTroisieme,1,1,1,1
1181,CartrobeM,1,1,1,1
1182,Charlie_Kunz,1,1,1,1
1183,ConsumedKing,1,1,1,1
1184,D-kitty,1,1,1,1
1185,D0gemaster,1,1,1,1
1186,Darkdragon957,1,1,1,1
1187,Derpy_Donut,1,1,1,1
1188,Dinggick,1,1,1,1
1189,Dirtbikeguy,1,1,1,1
1190,Dodgers808,1,1,1,1
1192,EWAPOLS04,1,1,1,1
1193,EkstraSDKalamKudus,1,1,1,1
1194,EmericS,1,1,1,1
1195,Fixer99,1,1,1,1
1196,Fortnite-Hopper,1,1,1,1
1197,Gabirul008,1,1,1,1
1198,Hackley122,1,1,1,1
1199,HaiTechTeacher,1,1,1,1
1200,Haley_Fawbush,1,1,1,1
1201,Illini2005,1,1,1,1
1202,IntroCompSciAccount,1,1,1,1
1203,JGarza19,1,1,1,1
1204,JM242119,1,1,1,1
1206,Jaxson427,1,1,1,1
1207,JonochromeFan2018,1,1,1,1
1208,KittitheScratcher,1,1,1,1
1209,KociD,1,1,1,1
1210,LOLyTheKitty2,1,1,1,1
1211,LanShi2018,1,1,1,1
1212,Latiott,1,1,1,1
1214,Lol8ossman,1,1,1,1
1215,Lynxtherose,1,1,1,1
1216,MEFCS19,1,1,1,1
1217,MK_SheWolf12,1,1,1,1
1218,MLFCS19,1,1,1,1
1219,MLatasa,1,1,1,1
1220,MM8011263,1,1,1,1
1221,Marcosrodriguez9,1,1,1,1
1222,Matty110,1,1,1,1
1223,NS9747675,1,1,1,1
1224,N_B2019,1,1,1,1
1225,Nicholas_Ramirez,1,1,1,1
1226,Nina0810,1,1,1,1
1227,NotByron,1,1,1,1
1228,NourozSyngeStreet,1,1,1,1
1229,PO628261,1,1,1,1
1231,Pegasis0,1,1,1,1
1232,Phaley123,1,1,1,1
1233,PupWoof727,1,1,1,1
1234,RB-Mike,1,1,1,1
1235,RL961586,1,1,1,1
1236,RapidBoy1,1,1,1,1
1237,Refed,1,1,1,1
1238,RhiPie,1,1,1,1
1239,RidleyLarryette,1,1,1,1
1241,RushV1,1,1,1,1
1243,SauRou,1,1,1,1
1244,Snowicorn,1,1,1,1
1245,Swalker7,1,1,1,1
1247,TAGllENERGY,1,1,1,1
1248,TMMRises,1,1,1,1
1249,TNMBalyssa,1,1,1,1
1250,ThatOnePickle908,1,1,1,1
1253,TheRealMasonPenix,1,1,1,1
1255,ToyStoryAndy,1,1,1,1
1256,WYS16001,1,1,1,1
1257,WaldrepI685,1,1,1,1
1258,WorstHM,1,1,1,1
1259,XxSKYxFALLxX,1,1,1,1
1260,XxX_Ankhaa_XxX,1,1,1,1
1261,YEETOScheetos,1,1,1,1
1263,adeleon0081,1,1,1,1
1265,annhi2010,1,1,1,1
1266,arnav-goyal,1,1,1,1
1267,ates23,1,1,1,1
1268,babycakes12345678910,1,1,1,1
1271,benjamina123456789,1,1,1,1
1272,bogo0102,1,1,1,1
1273,boogiemomma3,1,1,1,1
1274,briankrop2019,1,1,1,1
1275,cetr7,1,1,1,1
1276,chase11p,1,1,1,1
1277,cheeseburgergurlz101,1,1,1,1
1278,cldxl,1,1,1,1
1279,codeclubyelnif,1,1,1,1
1280,cs2348390,1,1,1,1
1281,cs2350668,1,1,1,1
1282,cs2358652,1,1,1,1
1284,cs2362312,1,1,1,1
1285,cs2363913,1,1,1,1
1286,cs2372203,1,1,1,1
1287,cs2381296,1,1,1,1
1288,cs2385120,1,1,1,1
1290,cs2391247,1,1,1,1
1291,cs2391251,1,1,1,1
1292,cs2391761,1,1,1,1
1293,cs2391769,1,1,1,1
1294,cs2391770,1,1,1,1
1295,cs2394639,1,1,1,1
1296,cs2395814,1,1,1,1
1297,cs2395818,1,1,1,1
1298,cs2402870,1,1,1,1
1299,cs2404997,1,1,1,1
1300,cs2413407,1,1,1,1
1301,cs2423088,1,1,1,1
1302,cs2423090,1,1,1,1
1303,cs2423094,1,1,1,1
1304,cs2427913,1,1,1,1
1305,cs2429235,1,1,1,1
1308,cs2436241,1,1,1,1
1309,cs2436505,1,1,1,1
1310,cs2443800,1,1,1,1
1311,cs2444313,1,1,1,1
1312,cs2446832,1,1,1,1
1313,cs2450949,1,1,1,1
1314,cs2462107,1,1,1,1
1316,cs2473164,1,1,1,1
1317,cs2500760,1,1,1,1
1318,cs2543571,1,1,1,1
1319,cs2544034,1,1,1,1
1320,cs2578776,1,1,1,1
1321,cs2657449,1,1,1,1
1322,cs3158201,1,1,1,1
1323,cs3314557,1,1,1,1
1324,cs3482278,1,1,1,1
1326,dale99977,1,1,1,1
1327,danielthegreat01k,1,1,1,1
1328,deb_gd,1,1,1,1
1329,dhtjd07,1,1,1,1
1331,dmgeorge,1,1,1,1
1332,donkeybarrybee24,1,1,1,1
1333,gabrielafontesbj55,1,1,1,1
1334,gaelgarcia2024,1,1,1,1
1335,gamerscooby,1,1,1,1
1336,gaming-taco29,1,1,1,1
1337,gteter7071,1,1,1,1
1338,hajiyun0406,1,1,1,1
1339,hot_diggity_dog119,1,1,1,1
1340,ieyas,1,1,1,1
1341,imacoolguy286,1,1,1,1
1342,jahardin2007,1,1,1,1
1343,jbdey,1,1,1,1
1344,kbaldwn,1,1,1,1
1345,kittyfurz,1,1,1,1
1346,kompazr,1,1,1,1
1347,kursee18,1,1,1,1
1349,lE0brUs0blabla,1,1,1,1
1350,lbms71918,1,1,1,1
1351,lefty2307,1,1,1,1
1352,legolas2011,1,1,1,1
1353,lenogales,1,1,1,1
1354,lia2010,1,1,1,1
1355,liam_16,1,1,1,1
1356,ly27cheek,1,1,1,1
1357,manmit,1,1,1,1
1358,mariavoley,1,1,1,1
1359,martinezeider,1,1,1,1
1360,masha_meshalkina,1,1,1,1
1361,megalodontageddon,1,1,1,1
1363,mihernandez,1,1,1,1
1364,mmhamiltonm,1,1,1,1
1365,mostsettled,1,1,1,1
1366,mrbean927,1,1,1,1
1367,munoze22,1,1,1,1
1368,ndmel3,1,1,1,1
1369,netherfortress,1,1,1,1
1370,ngomez0070,1,1,1,1
1371,nikoba,1,1,1,1
1372,noabot24,1,1,1,1
1374,objectshowmaster,1,1,1,1
1375,oriollozano2006,1,1,1,1
1376,oshunn,1,1,1,1
1377,pablo5d08,1,1,1,1
1378,pabloruiz124578,1,1,1,1
1380,pauper13,1,1,1,1
1381,pd5ws25rr,1,1,1,1
1384,precious_trinity,1,1,1,1
1386,pwhelan755,1,1,1,1
1387,redfawn1,1,1,1,1
1388,roberkae000,1,1,1,1
1389,robot6167,1,1,1,1
1390,s126279,1,1,1,1
1391,s145007,1,1,1,1
1392,saikumarsk,1,1,1,1
1393,sinner2500,1,1,1,1
1394,smallbean_07,1,1,1,1
1395,starriberri,1,1,1,1
1396,super-novaa,1,1,1,1
1397,sushant_da_sushi,1,1,1,1
1399,tanguylist,1,1,1,1
1400,tecno84,1,1,1,1
1401,tereeee,1,1,1,1
1402,the_middle_house,1,1,1,1
1403,thecomputerv3,1,1,1,1
1404,usernamekitty,1,1,1,1
1405,vSauceEM,1,1,1,1
1408,vicky3604,1,1,1,1
1410,wooshie1,1,1,1,1
1411,xEpxicewarriorx,1,1,1,1
1412,yepitzme_1225,1,1,1,1
1413,zyunus2020,1,1,1,1
1415,18b3_jade,0,0,0,0
1416,18b3_kelly,0,0,0,0
1417,18b3_lenny,0,0,0,0
1418,193b48,0,0,0,0
1419,78lcas322,0,0,0,0
1422,AbaDapa,0,0,0,0
1423,Avenger_Aesthetics,0,0,0,0
1424,Brambleyeet,0,0,0,0
1425,BubblyLilBlossom,0,0,0,0
1427,D1722233,0,0,0,0
1428,DMC986CC,0,0,0,0
1429,Darkvaporeon231,0,0,0,0
1431,DropBass,0,0,0,0
1432,EmoXQueenXBandoms,0,0,0,0
1434,Herzeriy,0,0,0,0
1435,HoneyDraws,0,0,0,0
1436,ISABELLAM3764,0,0,0,0
1438,JacksonG001,0,0,0,0
1439,KKiimmy,0,0,0,0
1441,KocurekFreeman12,0,0,0,0
1443,MaddieManges,0,0,0,0
1444,Minnowpool,0,0,0,0
1446,Music146,0,0,0,0
1450,Psychounicorn13,0,0,0,0
1451,Room17craw,0,0,0,0
1452,RosenJorEVEN,0,0,0,0
1454,Sonicblox1991,0,0,0,0
1456,TheBigKid2007,0,0,0,0
1457,TheUnseenShadow,0,0,0,0
1458,The_OwOlord,0,0,0,0
1462,_-GachaNeko-_,0,0,0,0
1469,bes2nd,0,0,0,0
1473,christiank123,0,0,0,0
1474,cloudiibolt,0,0,0,0
1475,cs2358468,0,0,0,0
1479,cs2372268,0,0,0,0
1480,cs2391239,0,0,0,0
1482,cs2394660,0,0,0,0
1484,cs2429210,0,0,0,0
1487,cs2536638,0,0,0,0
1488,cs2579151,0,0,0,0
1489,cs2615438,0,0,0,0
1490,cs2615545,0,0,0,0
1491,d1709948,0,0,0,0
1493,ep-ta18-19,0,0,0,0
1495,everysinglesuperbran,0,0,0,0
1499,hmiller2020,0,0,0,0
1501,im_am_a_pro,0,0,0,0
1502,jediryan913,0,0,0,0
1504,lincolnnorman,0,0,0,0
1507,mccartneyhopf,0,0,0,0
1508,miltonps307,0,0,0,0
1514,scratch--io,0,0,0,0
1515,superkiki1008,0,0,0,0
1517,timbob1013,0,0,0,0
1519,unbeatabletest,0,0,0,0
1520,unicornpenguin22,0,0,0,0
1522,xOSpaceKightOx,0,0,0,0
1524,yeetson55,0,0,0,0
1525,-Inkwell,1,1,1,1
1526,-numb-,1,1,1,1
1527,04luciiaa,1,1,1,1
1528,10628187,1,1,1,1
1529,10745353,1,1,1,1
1530,14_B,1,1,1,1
1532,1eso1c4,1,1,1,1
1533,1sasitharanc,1,1,1,1
1534,200140150,1,1,1,1
1535,20015167,1,1,1,1
1536,20015247,1,1,1,1
1537,20192142J-pe2019,1,1,1,1
1538,247MAJ,1,1,1,1
1539,247MJW,1,1,1,1
1540,247drn,1,1,1,1
1541,3015015,1,1,1,1
1542,340094lt,1,1,1,1
1543,3b0013,1,1,1,1
1544,5-H1112,1,1,1,1
1546,6610016759,1,1,1,1
1547,900504021,1,1,1,1
1548,Acruz775,1,1,1,1
1549,Aftertale238,1,1,1,1
1550,Andrew_Urrutia,1,1,1,1
1551,Angrybirds2019,1,1,1,1
1552,AnnabellaSmiley2027,1,1,1,1
1553,AntonioDeroni,1,1,1,1
1554,B00astedM0nkey,1,1,1,1
1555,BM39470,1,1,1,1
1556,Brady17170,1,1,1,1
1557,Bradycampbell14610,1,1,1,1
1558,Buehrlen1018,1,1,1,1
1559,CarbideGaming0087,1,1,1,1
1560,Christine_12,1,1,1,1
1562,ColeDMSW3,1,1,1,1
1563,Coleman728,1,1,1,1
1564,Cruzster,1,1,1,1
1565,D6TL,1,1,1,1
1566,DANIEL282008,1,1,1,1
1567,DFIG,1,1,1,1
1569,DJ-Supreme07,1,1,1,1
1571,Daviyon274,1,1,1,1
1572,DemarcusJewrillo2,1,1,1,1
1573,DillonDSV2,1,1,1,1
1574,Dwimis,1,1,1,1
1575,EducatedCow,1,1,1,1
1576,EmeraldWeather,1,1,1,1
1577,FWKScratch,1,1,1,1
1578,FiaandLottie,1,1,1,1
1580,GawronOnTop1,1,1,1,1
1581,Gentle_Kazoo,1,1,1,1
1582,Girlham64,1,1,1,1
1583,Golu_unicorn,1,1,1,1
1584,HamptonInn,1,1,1,1
1585,Hurono-Co,1,1,1,1
1586,IS44CM,1,1,1,1
1587,IcyIsaiah04,1,1,1,1
1588,Ilikesquishies,1,1,1,1
1589,JMDBIGMAC,1,1,1,1
1590,JP421824,1,1,1,1
1591,JacksonBcms1,1,1,1,1
1592,Jeffrey_Kuo,1,1,1,1
1593,JellyTehBoi,1,1,1,1
1594,Justmyluck23,1,1,1,1
1595,KJ52531,1,1,1,1
1596,Kawaii_NANI,1,1,1,1
1597,Keeping0it0Cassie,1,1,1,1
1598,KevinHigareda,1,1,1,1
1600,KocurekFreeman16,1,1,1,1
1601,KylerKerrigan,1,1,1,1
1602,Leah_naomi03,1,1,1,1
1603,Legoatspi,1,1,1,1
1604,LeoFScratch,1,1,1,1
1605,Lollylau,1,1,1,1
1606,MADMAXD666,1,1,1,1
1607,MARI43715,1,1,1,1
1608,MFranco02,1,1,1,1
1609,MaggieTheOOF,1,1,1,1
1610,Mb0487,1,1,1,1
1611,Mil2018b,1,1,1,1
1613,MysticGamerXD,1,1,1,1
1614,NT835789,1,1,1,1
1615,NickdagamerYT,1,1,1,1
1616,OLSHY3,1,1,1,1
1618,OriginalLukdigel1,1,1,1,1
1619,Quique4980,1,1,1,1
1620,RB9741799,1,1,1,1
1621,RDB18,1,1,1,1
1625,RedRebellion77,1,1,1,1
1626,Roger1211,1,1,1,1
1627,RubberCatBoy360,1,1,1,1
1628,SAdjei2019,1,1,1,1
1629,SHEcodes1,1,1,1,1
1630,SS11406,1,1,1,1
1631,ST126122,1,1,1,1
1632,SZ038245,1,1,1,1
1633,Sillygamer71,1,1,1,1
1635,Still_Chill_Carlito,1,1,1,1
1637,TALENTED_GAMER1000,1,1,1,1
1638,ThayLinh,1,1,1,1
1639,TheAwsomeBoii,1,1,1,1
1640,TheMen82,1,1,1,1
1641,TheNightBerserk,1,1,1,1
1642,TheSpoonMan55,1,1,1,1
1644,VLevshina,1,1,1,1
1645,VexEarth,1,1,1,1
1646,Vinicius_Jimenez07,1,1,1,1
1647,WinderScratch,1,1,1,1
1649,X_Misty,1,1,1,1
1650,_Pastel01,1,1,1,1
1651,aaad12,1,1,1,1
1652,aidaciriaco,1,1,1,1
1653,alasandis,1,1,1,1
1654,andi_kallaba,1,1,1,1
1655,anstr-cameron,1,1,1,1
1657,awesomecoder2019r,1,1,1,1
1659,ayalatoch,1,1,1,1
1660,ben_playzscratch772,1,1,1,1
1661,bibliotecamedas,1,1,1,1
1662,biggiecheese9696,1,1,1,1
1663,blackserpent789,1,1,1,1
1664,c_b_m_4,1,1,1,1
1665,cardanoaner,1,1,1,1
1666,chubbypuggy,1,1,1,1
1667,cnrobot,1,1,1,1
1668,coolnate1234,1,1,1,1
1669,cpanella,1,1,1,1
1670,craycray4rainbows,1,1,1,1
1671,cristianiznajar19,1,1,1,1
1672,cs2164018,1,1,1,1
1673,cs2171187,1,1,1,1
1674,cs2328003,1,1,1,1
1675,cs2343392,1,1,1,1
1676,cs2348412,1,1,1,1
1677,cs2351879,1,1,1,1
1678,cs2355228,1,1,1,1
1680,cs2360244,1,1,1,1
1681,cs2367218,1,1,1,1
1682,cs2367370,1,1,1,1
1683,cs2367647,1,1,1,1
1684,cs2372819,1,1,1,1
1685,cs2377081,1,1,1,1
1686,cs2379348,1,1,1,1
1688,cs2391234,1,1,1,1
1689,cs2391242,1,1,1,1
1690,cs2391252,1,1,1,1
1691,cs2391259,1,1,1,1
1692,cs2391756,1,1,1,1
1693,cs2394648,1,1,1,1
1694,cs2404990,1,1,1,1
1695,cs2429212,1,1,1,1
1697,cs2445583,1,1,1,1
1701,cs2463435,1,1,1,1
1702,cs2469580,1,1,1,1
1703,cs2480698,1,1,1,1
1705,cs2546039,1,1,1,1
1706,cs2608161,1,1,1,1
1707,cs2621565,1,1,1,1
1709,cs2855837,1,1,1,1
1710,cs3129522,1,1,1,1
1711,cs3228699,1,1,1,1
1713,davisito2001,1,1,1,1
1714,deathmaster51,1,1,1,1
1715,djtheprofessor,1,1,1,1
1716,eliasbr153,1,1,1,1
1717,elisefernandes14,1,1,1,1
1718,europation123,1,1,1,1
1719,farias0006,1,1,1,1
1720,fire_ollie,1,1,1,1
1721,gans328,1,1,1,1
1722,georgiaCHICKEN13,1,1,1,1
1724,greatpenguin11,1,1,1,1
1725,hawkstar64,1,1,1,1
1726,hbu03-24,1,1,1,1
1727,hcc836210,1,1,1,1
1728,in2181,1,1,1,1
1729,jeffiscool1010,1,1,1,1
1730,jesus_-,1,1,1,1
1731,jtenenbaum-tcsns,1,1,1,1
1732,kattygammer,1,1,1,1
1734,km9645,1,1,1,1
1735,krystiang6,1,1,1,1
1736,lauramachi,1,1,1,1
1737,lbms31904,1,1,1,1
1738,lbms31930,1,1,1,1
1740,lcortesc2019,1,1,1,1
1741,levidor,1,1,1,1
1742,lirongyao,1,1,1,1
1743,llPhoenixll,1,1,1,1
1746,lukriv2,1,1,1,1
1747,madysonhenderson,1,1,1,1
1748,malocon,1,1,1,1
1751,metilda09,1,1,1,1
1752,monkeydog88,1,1,1,1
1754,mynameisJEFFYMANDUDE,1,1,1,1
1755,nayramolero19,1,1,1,1
1756,netherheartgirl,1,1,1,1
1757,nikmerkz,1,1,1,1
1758,ninjabyang,1,1,1,1
1760,nopain723723,1,1,1,1
1761,overlap06,1,1,1,1
1762,owoowowoow,1,1,1,1
1763,parisnieves11,1,1,1,1
1764,pd5ws12rh,1,1,1,1
1765,pd5ws13kk,1,1,1,1
1768,quinngeog,1,1,1,1
1769,rojdan,1,1,1,1
1770,rosariocollados,1,1,1,1
1771,rust01,1,1,1,1
1772,s613326,1,1,1,1
1773,sadtho18,1,1,1,1
1774,sensual456,1,1,1,1
1775,sls18191a07,1,1,1,1
1776,some_random_madison,1,1,1,1
1777,soulknight2009,1,1,1,1
1778,spirit_knight,1,1,1,1
1779,stan4000,1,1,1,1
1780,starwar654,1,1,1,1
1781,survivalstride,1,1,1,1
1782,triowolf,1,1,1,1
1783,ttvtryhard8924,1,1,1,1
1784,ugamugga,1,1,1,1
1786,vita235,1,1,1,1
1787,wmsBRO090,1,1,1,1
1789,yee4034,1,1,1,1
1790,ykonsta15,1,1,1,1
1791,zach-08,1,1,1,1
1792,zavhyd18,1,1,1,1
1794,zhongzhengpin,1,1,1,1
1795,-Gelly-,0,0,0,0
1796,18b3_emily,0,0,0,0
1797,18b3_mikio,0,0,0,0
1798,18b3_ventura,0,0,0,0
1799,18b3_zoeh,0,0,0,0
1801,40007347,0,0,0,0
1802,Adam8674,0,0,0,0
1803,Aero52plays,0,0,0,0
1804,BigB2Play,0,0,0,0
1806,CrossArrowCrossLynx,0,0,0,0
1808,Dikoscare,0,0,0,0
1810,Dreadraid,0,0,0,0
1813,FaZeAdapt10123,0,0,0,0
1816,Guilliams9,0,0,0,0
1818,Heart_S06,0,0,0,0
1820,JackMUSV2,0,0,0,0
1822,JasonZSB2,0,0,0,0
1823,Jiffpom4eva,0,0,0,0
1824,Katylovelol24,0,0,0,0
1825,Koala-9008,0,0,0,0
1826,LisaK4,0,0,0,0
1828,LunaGachaEsther,0,0,0,0
1829,Mahnameisjeff100,0,0,0,0
1831,MatthewPSB2,0,0,0,0
1832,NoahBlueo5,0,0,0,0
1833,NotMarshMellowAlone,0,0,0,0
1834,PbsFan2019,0,0,0,0
1837,Ripplefluff,0,0,0,0
1840,SJDS1,0,0,0,0
1841,ShirohigueEXT,0,0,0,0
1843,SpiritDracon,0,0,0,0
1845,TaylorSummers2027,0,0,0,0
1846,Tgamer101010,0,0,0,0
1847,TheBatimDude,0,0,0,0
1849,TheTheoryOfTech,0,0,0,0
1850,Thepattyboycameron66,0,0,0,0
1851,TrentMsb2,0,0,0,0
1852,WolfieOwU1,0,0,0,0
1853,_Keth_Da_Android_,0,0,0,0
1854,_Lazy_Fuzz_,0,0,0,0
1856,anstr-oscar,0,0,0,0
1859,cs2360200,0,0,0,0
1860,cs2360213,0,0,0,0
1861,cs2391255,0,0,0,0
1864,cs2463500,0,0,0,0
1867,cs2646581,0,0,0,0
1868,cs2773104,0,0,0,0
1872,emwh7,0,0,0,0
1875,grammynorma4,0,0,0,0
1878,hernandezsarah,0,0,0,0
1879,ilooklikeahen,0,0,0,0
1880,inthepowerof_anime,0,0,0,0
1882,jt15677,0,0,0,0
1883,letramentoquartoanob,0,0,0,0
1885,maurog109,0,0,0,0
1887,narwhalmeme,0,0,0,0
1888,nickgould,0,0,0,0
1891,poisonedlover,0,0,0,0
1892,ricardoYamamoto3,0,0,0,0
1894,scratchlord2933,0,0,0,0
1895,secretive_fox,0,0,0,0
1896,sory_104,0,0,0,0
1897,spinnerabc,0,0,0,0
1898,starlight130,0,0,0,0
1899,stormtheartcat,0,0,0,0
1902,vwbooks15,0,0,0,0
1903,wolfy_6,0,0,0,0
1904,xXDinoSoarXx,0,0,0,0
1908,-Magpie_,1,1,1,1
1909,100025373,1,1,1,1
1911,117Spartan117,1,1,1,1
1912,138_3v_24,1,1,1,1
1913,15Sacha,1,1,1,1
1914,1cool2girl3,1,1,1,1
1915,20012071,1,1,1,1
1916,20keeairrafsa,1,1,1,1
1917,22lgm,1,1,1,1
1918,22putmb,1,1,1,1
1919,22tomlh,1,1,1,1
1920,247TKT,1,1,1,1
1921,2bekah19,1,1,1,1
1922,334968,1,1,1,1
1923,399briannah,1,1,1,1
1924,5-A319,1,1,1,1
1926,643046,1,1,1,1
1927,7siblings,1,1,1,1
1928,8010524,1,1,1,1
1929,80399813VH,1,1,1,1
1930,ALoury,1,1,1,1
1931,AS737739,1,1,1,1
1932,Alan_MJ,1,1,1,1
1933,Alonsofx,1,1,1,1
1935,Andgomis,1,1,1,1
1936,Andreamin13,1,1,1,1
1938,AntnoineDPA,1,1,1,1
1939,ArhanMenon,1,1,1,1
1940,Arno21,1,1,1,1
1942,Ben2sap,1,1,1,1
1944,Blade5A2019,1,1,1,1
1945,Blake_Ashton_Corp,1,1,1,1
1946,CReynaldoVGD,1,1,1,1
1948,ConnorOBrien2027,1,1,1,1
1949,CreativeBookworm,1,1,1,1
1950,Daniel7127,1,1,1,1
1951,Darkex_Swag83,1,1,1,1
1953,DeanIsUnderrated,1,1,1,1
1954,Duckkkkkkkk,1,1,1,1
1956,EPoole2019,1,1,1,1
1957,EmanuelS-18,1,1,1,1
1958,Ernetso512,1,1,1,1
1959,FloatyGames22,1,1,1,1
1960,Forr24,1,1,1,1
1961,FunnyOne667,1,1,1,1
1962,GB3535Again,1,1,1,1
1963,GCA_IO_2025,1,1,1,1
1964,Goldystar,1,1,1,1
1965,Grazac18,1,1,1,1
1967,Grongo007,1,1,1,1
1968,HMast2019,1,1,1,1
1969,Hamiltonlover7676,1,1,1,1
1970,HuskyGirl43,1,1,1,1
1971,ITSJUSTMEJIMMY,1,1,1,1
1972,JAXONB2020,1,1,1,1
1973,JJWorld12,1,1,1,1
1976,JaviASecas,1,1,1,1
1977,Jordan-brunner123,1,1,1,1
1978,Kai_kat,1,1,1,1
1980,Kandilandcrisis,1,1,1,1
1981,Kevin6798,1,1,1,1
1982,Ksingh609,1,1,1,1
1983,KumaLee,1,1,1,1
1984,LOsburn,1,1,1,1
1985,LXE2019EHS,1,1,1,1
1986,LawrenceOliveira,1,1,1,1
1988,MCPEPlayerOG,1,1,1,1
1989,MURZILKA_CAT_test,1,1,1,1
1991,Marnae1,1,1,1,1
1993,Maxton8002133,1,1,1,1
1994,MetaHarv206,1,1,1,1
1995,Michael_Gamers,1,1,1,1
1997,Mugenov2012,1,1,1,1
1999,Neotriestoanimate,1,1,1,1
2000,NewtScamanderHP4Life,1,1,1,1
2001,Nicky_-,1,1,1,1
2002,Nikkiheart,1,1,1,1
2003,NsiahJ,1,1,1,1
2004,Nurro,1,1,1,1
2005,Oooot5,1,1,1,1
2006,Panini-exe,1,1,1,1
2007,PinkiePie105,1,1,1,1
2008,Pizzab4boyz,1,1,1,1
2009,Quintonolson,1,1,1,1
2010,RAVE1112,1,1,1,1
2011,RBR2019EHS,1,1,1,1
2012,ROFLcopter35,1,1,1,1
2013,Rexy2235,1,1,1,1
2014,SML2019ehs,1,1,1,1
2016,ScratchedByElian,1,1,1,1
2017,ShadeSwirl,1,1,1,1
2018,ShawnGordon,1,1,1,1
2019,SkyyDPA,1,1,1,1
2020,SuperGlitchGamer,1,1,1,1
2021,TacticalmElonJuice21,1,1,1,1
2022,Taylor_Luke,1,1,1,1
2023,Terminatorisma2,1,1,1,1
2024,The-One-That-Exists,1,1,1,1
2025,TheEpicNightWing,1,1,1,1
2027,ThisOneNugget,1,1,1,1
2028,Tibcsianimate,1,1,1,1
2029,ToCoolforuuu1010,1,1,1,1
2031,Tomilol89,1,1,1,1
2033,VP6Bob,1,1,1,1
2034,WaddleDee97,1,1,1,1
2035,WhiteQuokka_STEAM,1,1,1,1
2036,Wing_dedede,1,1,1,1
2037,WolfCake101,1,1,1,1
2038,Wyatt_Johnson,1,1,1,1
2039,YASS-QUEEN12345,1,1,1,1
2040,YummyDonuts6908,1,1,1,1
2042,_ThinkCreatively_,1,1,1,1
2044,alexAH22,1,1,1,1
2046,alvarolr23,1,1,1,1
2048,augusto2019,1,1,1,1
2049,bendy_the_d3m0n,1,1,1,1
2050,bern1832,1,1,1,1
2051,bluetyler7,1,1,1,1
2052,bricoyellow,1,1,1,1
