UserName,Class,PredClass
340094lt,0,0
399lazark,0,0
399quintone,0,0
5-C315315,0,0
6610015505,0,0
6613022457,0,0
706768,0,0
757277,0,0
775425,0,0
8011353,0,0
97Scratch,0,0
AANM2019ehs,0,0
ACPLAZMA,0,0
AEazzy,0,0
ALQG,0,0
AgustoConMiArbusto,0,0
AnElGl,0,0
AntnoineDPA,0,0
AvaKahlCG,0,0
Awsomeboys2099,0,0
B72622327,0,0
BLOB_25,0,0
BNR2019ehs,0,0
BenEsT2018,0,0
Benisnumberone,0,0
Bolt_The_Dragon,0,0
Brady17170,0,0
Braveheart_Mageclan,0,0
Breadboi21,0,0
BubblyLilBlossom,0,0
CHFCS19,0,0
CL120303,0,0
CandiWolfy,0,0
Canlos,0,0
Cappuccini,0,0
Chico-and-rainbow,0,0
Cjam80807,0,0
ColeAndrae,0,0
ConsumedKing,0,0
CoolPuffin,0,0
Coolgameguys,0,0
CoralineWhovian2002,0,0
DEEJMARVEL,0,0
DHOParker,0,0
DJ_GirlWoo,0,0
DRIJACOBS21,0,0
DatYoshiStudios,0,0
Derpy_Donut,0,0
DespacitoSpiderVEVO,0,0
DillonDSV2,0,0
Dirtbikeguy,0,0
EG533517,0,0
EHTERNET-Plus,0,0
ESCOLAGRUP1A,0,0
EUJs1601081,0,0
EmilyGeovana14,0,0
Ernetso512,0,0
Fatima10-11-07,0,0
FlameKing24,0,0
Freddy9207,0,0
GB3535ReuploadsRises,0,0
GabiR12,0,0
GahooleOwl123,0,0
GameBoyDM05,0,0
Garfieldfan691,0,0
GeAlano,0,0
Goldystar,0,0
GoodBoy41,0,0
GuallpabriEVEN,0,0
HackerPanda591,0,0
HankyStank,0,0
HarryPlotter7,0,0
Harvseu_v2,0,0
HayWya18,0,0
Hellocat400,0,0
HematiteSU,0,0
HidalgoMiaEVEN,0,0
Hithanth2008,0,0
HrisiP,0,0
IWrckAlone,0,0
I_am_a_crumpet,0,0
IamGroot567,0,0
Iamhappy1234,0,0
Iceicedudeuwu,0,0
Inky_and_Azzy,0,0
IshaanLovesPizza,0,0
JangSeonHee,0,0
Jeffrey_Kuo,0,0
JohanVangilbergen,0,0
Jordan2104,0,0
JordanHSB2,0,0
Josephine-o,0,0
JoshuaDPA,0,0
Julianne_Emily,0,0
Julie_-_,0,0
KMinhasjcc,0,0
Kastenbouwer,0,0
KevLe2019,0,0
Klinejd,0,0
Kristina_2019,0,0
KyreeDPA,0,0
LJagain,0,0
Leannatheartist,0,0
LightningLandon3,0,0
LilPupperTheDoggo,0,0
LilyFlower-4ever,0,0
Little0of,0,0
Locojacks,0,0
Luigi5712,0,0
MARI43715,0,0
MAVALLE,0,0
MCPEPlayerOG,0,0
MINEMAN_C,0,0
MaddieManges,0,0
Madison_Grady5,0,0
Maplefeather8917,0,0
Marie0223,0,0
Marsh_Mello_Rulez,0,0
MatthewCurrington,0,0
MatthewPSB2,0,0
MelloTheMarsh,0,0
MetaHarv206,0,0
MiKE_HaWk71-2,0,0
MidnightDragonKeeper,0,0
MissHiGirl,0,0
MsManateeLover,0,0
Mssamra,0,0
Mvlad,0,0
MyEyeItches0,0,0
MysticGamerXD,0,0
OGskill,0,0
OLSHY3,0,0
OWOWLAS123,0,0
OptichrisAnimated,0,0
Otto_Danielson,0,0
ParagonH2O,0,0
PatientBlueParrot,0,0
Pickachu360,0,0
Pikachu_T,0,0
PrestonFlameboy,0,0
PsychoFemale,0,0
PvzFan31,0,0
QueenSkyler1,0,0
R0BI,0,0
RUFF_MEOW_RUFF_MEOW,0,0
RapidBoy1,0,0
RockyJocky,0,0
Ryehwitz,0,0
SL932512,0,0
SS9743218,0,0
SWJ5B27,0,0
Salvatoreperiod10,0,0
Santiago928,0,0
SasjaPivot,0,0
Scratcher3747823939,0,0
Sergio102019,0,0
Shoseno,0,0
Sir_Something77,0,0
Smokecloud25O,0,0
SophiaC11732,0,0
Sparkle_SprinklePop,0,0
Sparkling-Twi-Haze,0,0
Stone4374,0,0
StrawberrySauce09,0,0
Swallows651,0,0
Sx126YT,0,0
TAGllENERGY,0,0
TLLC5223,0,0
TSUCHNAO,0,0
TaylorSummers2027,0,0
ThatOnePickle908,0,0
TheGermanViking64,0,0
TheMarshmelloGuy,0,0
TheUnseenShadow,0,0
The_Derp_Cat,0,0
Thepuppysayswoof,0,0
Thunderbeardog,0,0
ThunderclanCatzz,0,0
TigerStarorFireStar,0,0
TmoneyFanMeme,0,0
Ton_W,0,0
Torque_Twister,0,0
Villamarc-07,0,0
WAT12552862,0,0
Warriorcatser,0,0
WaterComesBack,0,0
WeslyBowie,0,0
WolfCake101,0,0
XxPenywaysxX,0,0
XxVeanomxX,0,0
Y33t_Meister,0,0
_Keth_Da_Android_,0,0
_TimberWolf_,0,0
aan_g09,0,0
abcde26,0,0
acnaiby,0,0
aesthetis,0,0
aidaciriaco,0,0
andi_kallaba,0,0
armourgrade3,0,0
arna0101,0,0
arteagaizadi,0,0
azamjb123,0,0
babybryan89,0,0
bennett_winter,0,0
bes2nd,0,0
beyzaozturk363,0,0
birdie79,0,0
bkdudgeon,0,0
blum99,0,0
bookm,0,0
briankrop2019,0,0
bricoblue,0,0
c1673335,0,0
ca23ot,0,0
candycanman,0,0
carmennn16,0,0
catattack666,0,0
caye5c12,0,0
ccladybug,0,0
certifiedlemon,0,0
cg27check,0,0
cgj2019ehs,0,0
cheesenhamboi23,0,0
chloh04,0,0
ciel3Q19_denman,0,0
codingexplora,0,0
codingpenguin123,0,0
coockiecutter,0,0
coolnate1234,0,0
corruptedjaguar,0,0
cr453216,0,0
cs1670391,0,0
cs2348396,0,0
cs2358498,0,0
cs2359185,0,0
cs2360210,0,0
cs2363913,0,0
cs2374302,0,0
cs2388661,0,0
cs2391238,0,0
cs2391244,0,0
cs2391245,0,0
cs2391248,0,0
cs2391253,0,0
cs2391265,0,0
cs2391751,0,0
cs2391756,0,0
cs2391769,0,0
cs2391770,0,0
cs2394648,0,0
cs2394664,0,0
cs2394665,0,0
cs2399843,0,0
cs2402057,0,0
cs2404408,0,0
cs2407435,0,0
cs2427913,0,0
cs2429212,0,0
cs2436238,0,0
cs2475946,0,0
cs2488530,0,0
cs2505834,0,0
cs2518334,0,0
cs2543572,0,0
cs3207844,0,0
cs3712961,0,0
cs3754912,0,0
cs459893,0,0
cscastrejon,0,0
cuccinello_mia,0,0
david_0822,0,0
dera2012,0,0
domees12,0,0
dragoreturns,0,0
edgarbischoff07,0,0
elephant6167,0,0
errorfoxx,0,0
estradk25,0,0
fanta_itztomk,0,0
felignyum,0,0
fglroom23,0,0
fieryaxe777,0,0
figure2206,0,0
flamenate,0,0
foxythedistroyer1987,0,0
gabrielafontesbj55,0,0
ghostbustercat,0,0
gladkid400,0,0
glitter115,0,0
gonzanrail,0,0
gulloa0009,0,0
h9uj,0,0
hawkstar64,0,0
hcarringer,0,0
heisa003,0,0
hifihifi,0,0
huffleclawzebra250,0,0
hurihura,0,0
ianmccul2019,0,0
ica2019ehs,0,0
imMiketheBeast,0,0
iraqste,0,0
isabelle442019,0,0
iva292009,0,0
jacketslut32213,0,0
jacobsuttton,0,0
jahpods,0,0
jake2482,0,0
james5934,0,0
jaxtothema,0,0
jdclifford2020,0,0
jelanigenius,0,0
jgrande0011,0,0
jimmybob10,0,0
jmendez0142,0,0
joaoabreubj630,0,0
joel_2006_28,0,0
johnwtyl00044,0,0
jonathanenriquez,0,0
joseleg008,0,0
joshill2,0,0
joshua0901,0,0
jpahl,0,0
jparonson24,0,0
jsabfan10,0,0
juanpb94,0,0
juddama000,0,0
juditramirez_stlluis,0,0
kayley12,0,0
kh-ta18-19,0,0
kyb001229,0,0
larrabee925,0,0
lauramartinez19,0,0
lbms7905,0,0
lehuael5,0,0
letramentoquartoanob,0,0
licker101,0,0
lillypuppy30,0,0
lockhartethanj3,0,0
lovepeacekindness,0,0
majkaklingova,0,0
manmit,0,0
martineziraide,0,0
mdiaz1300,0,0
meloni13,0,0
mhc2003,0,0
minions9063,0,0
mkallala,0,0
mmizq02,0,0
mochasnoopy,0,0
moo_meow,0,0
mrcb16,0,0
msi1233,0,0
mvenegas32,0,0
myj4020,0,0
nayramolero19,0,0
nikferriman7089,0,0
ninbordeaux,0,0
obidike011706,0,0
oceangirl556,0,0
optimusneul,0,0
ortt250,0,0
ostinTV,0,0
pablo5d08,0,0
pabloruiz124578,0,0
paftytom,0,0
paoloorsixvsiracusa,0,0
passive_driftblaze,0,0
pateld107,0,0
peeboy10,0,0
peruneo,0,0
pokemon240,0,0
pr0grammer_b0b,0,0
purplemoon99,0,0
purplepickle14,0,0
qusdy0628,0,0
rcong,0,0
redcatthesecond,0,0
remon0247,0,0
rige250,0,0
riri312,0,0
rkcudjoe,0,0
rleonardo8128,0,0
rmurphy316,0,0
romeo-kamsu,0,0
rrms786,0,0
ruthpavon,0,0
s118386,0,0
s643140,0,0
samuelbayarri22,0,0
sarah20063,0,0
satnav_boom,0,0
secrect_mongral,0,0
selenabernal,0,0
shadow302,0,0
sherlinnr,0,0
snowdebil,0,0
spebai18,0,0
spiderchrum13,0,0
starriberri,0,0
stefanodp,0,0
steven_sMFI,0,0
sylvia1017,0,0
tabbycat000,0,0
tecno84,0,0
the_chessy_dorito,0,0
the_fatblob,0,0
thegameking1116,0,0
thewarriorofcats,0,0
tnrud1130,0,0
transformers___25,0,0
trevor_ortmeier,0,0
tuticaramuitolegal,0,0
unbeatabletest,0,0
usernamekitty,0,0
vbdhm,0,0
volcanolord,0,0
wmsLEO007,0,0
wolf1301246337,0,0
wolfieanimations12,0,0
wolflover677,0,0
wonderfullywonderful,0,0
xXDinoSoarXx,0,0
xiscagaya,0,0
xxxltentons,0,0
yc10761,0,0
yenka,0,0
yepitzme_1225,0,0
yusufberenavsar,0,0
zakivaps315,0,0
247JLB,1,0
247drn,1,0
26jyslas,1,1
27landons,1,0
399josephba,1,0
39AndABit,1,1
469EgeAvsar-TeknoEge,1,1
625John,1,1
A73814643,1,1
AShrode17,1,1
AkoSiMe,1,1
Anthony2145,1,1
Araslol,1,1
BigBuford,1,1
CielroooYEET,1,1
Coder_the_Awesome,1,1
Cryogenal,1,0
DM2028WASD,1,1
Daniel7134,1,1
Dr-Dust,1,0
EUJs1601030,1,1
EpicNoa64,1,1
Fase_doge,1,1
GoldenGeist,1,1
Hackley122,1,0
Hunter713,1,0
Jam_JamYT,1,1
Judicousblue,1,1
LDFCS19,1,0
Luca2464-H,1,1
M-SSIKYKY,1,0
MM000005,1,0
MasterNicky2006,1,1
MaxiT06,1,1
Minceraft72,1,1
MrReseburg,1,1
Mr_NootyNoot,1,1
Music_Help,1,0
NetiBauta,1,1
NingGao,1,1
Parrot2008,1,1
Pellarhodon,1,1
PlasmaDragon546,1,0
PrincessFashion,1,1
Skippy_Mcscooter,1,1
Taylor_Ballard_CNHM,1,1
TheKirbLord,1,1
TheMasterBros360,1,1
Time_Aura,1,1
Viproo2,1,0
WithnallM,1,1
Yinyin_Wang,1,1
aRandomPotato9001,1,1
aleenaaziz,1,1
allilove_cats,1,1
art_olt,1,1
b36016,1,0
bannanajim709,1,0
bennybean07,1,1
boby_jobes,1,1
brarhem,1,1
coolguy1800,1,1
crazy632grape,1,0
cs2381262,1,1
cs2394097,1,1
cs2397832,1,1
cs2418936,1,0
cs2440947,1,1
cwkchloe34009,1,1
dhkim0007,1,1
fase-yeet,1,1
frandbri,1,0
james19900,1,1
juhyeon0227,1,1
justin_fertig,1,1
lily_codes5459,1,1
maisteri123,1,1
maru-rotan,1,1
maxeslife,1,1
megarurp,1,1
michaelat23,1,0
mmcelwee42,1,0
olivia_neyra,1,1
otosikinature,1,1
purpleballer21,1,1
r125456,1,1
rushan_mehta,1,1
s320385,1,1
shruthi_811,1,0
sophia_berridge,1,1
soulknight2009,1,1
spacepotato246,1,1
ss643163,1,1
sssuzu,1,1
unicornprincsess10,1,1
vnm12001,1,1
whosjmzzz,1,0
wolverine60951,1,1
xoxo1965,1,1
yeeun2302,1,1
-AestheticNinjago-,0,0
-Littleclaw-,0,0
-toxicaa-,0,0
0920-2011,0,0
138_3d_10,0,0
144_tv,0,0
18b3_azra,0,0
18b3_james,0,0
18b3_ventura,0,0
18smartlink99,0,0
20012014,0,0
20013106,0,0
2006-666,0,0
2020jmusser,0,0
2021wmiller,0,0
2027coddj37,0,0
21grago,0,0
25Jdepew,0,0
2valaree19,0,0
304480,0,0
399alext,0,0
399chrisb,0,0
399nicoleh,0,0
5d-marde,0,0
8010524,0,0
88127165mp,0,0
ABab12_,0,0
ACM2019ehs,0,0
AChirwa,0,0
ADesai_2,0,0
Abigblueworld,0,0
Adamisthebomb,0,0
Aidenhcc1,0,0
Airheaded_marge,0,0
AliMJPS430,0,0
AllPugLife45,0,0
AlmostJay,0,0
Alonsofx,0,0
AnimeLoverOwO,0,0
Anna5631,0,0
Aquaocean2,0,0
AriGut66,0,0
Aston5016,0,0
B73054768,0,0
B73424570,0,0
BEANLORD19,0,0
Babaganoush88,0,0
Barinua210251,0,0
BattleBird527,0,0
Bdlehew,0,0
Ben2sap,0,0
Benitjai000,0,0
BerrezuetaEmmEven,0,0
Bitty_Swaps_sans,0,0
BlastyPlayzScratch,0,0
BlizzardTheFurry,0,0
Bpascal7,0,0
Bsartin,0,0
CReynaldoVGD,0,0
CW2019ehs,0,0
CheckyTheCheckMark,0,0
Chloe3410,0,0
ChromeBroke,0,0
CrazyScoop,0,0
Crazzzyman,0,0
Create1803,0,0
CrystalX75,0,0
CuteLittleCatGirl,0,0
CuteLittleNuggetXD,0,0
D0gemaster,0,0
D1694631,0,0
DANIEL282008,0,0
DWB2019EAC,0,0
DariVB,0,0
Dawn-Reaper,0,0
Dawn1128,0,0
Diego1536,0,0
DimkaDimintriFeline,0,0
DragonTamer557,0,0
Dwimis,0,0
ED120303,0,0
Eastcoast6,0,0
Ellatch,0,0
FGH142,0,0
FishNChipps,0,0
Froggie980,0,0
GabrielRodrigo28,0,0
GalaxyKitten340,0,0
GearGlitch,0,0
Gemlord1226,0,0
GraceBNew,0,0
Gzubix,0,0
HATAKEKAKASHICHIDORI,0,0
Habibi-23,0,0
HandsOnTeacherJ,0,0
Herbet_D00R,0,0
HorseLoverEde,0,0
HunchoMike,0,0
IAMAGOD88,0,0
IITissues,0,0
IMBOBYO773,0,0
INF3RNO426,0,0
IS44CM,0,0
JA904458,0,0
JC700590,0,0
JEMEMERCADOCHICO,0,0
JU158104,0,0
JULIADENKER,0,0
JarJarTV,0,0
Javi_marcus,0,0
JeonJungkook119,0,0
Jshannon3,0,0
JuiceGuyPoodle,0,0
JulianDPA,0,0
JuniLearningScratch,0,0
Just-sometrash,0,0
JustinDMSL13,0,0
KKMedan,0,0
KS_Virox,0,0
Kai-Flare_Blitz250,0,0
KatyKat50,0,0
Kawaii_NANI,0,0
Kendra-dot-com,0,0
KirigiriGotNoodles,0,0
Kiwi_A,0,0
Koala-9008,0,0
KocurekFreeman8,0,0
KuruptWolf,0,0
LAILABASS4,0,0
LOLyTheKitty2,0,0
LueManiDPA,0,0
Luke2036,0,0
LunaTheWorriorCat,0,0
MADU12,0,0
MKAreview,0,0
MR_JONESY,0,0
Madisynkato,0,0
Meamreal,0,0
Memergirl12,0,0
MissionParkMustangs,0,0
MoNKeY_boii_tReY_WeY,0,0
MoonTheMindreader,0,0
Moon_the_nightwing22,0,0
Ms_Stamman,0,0
Music146,0,0
Nata35,0,0
NatashaB96,0,0
Necrodues191,0,0
Nicky_-,0,0
Ninipoke,0,0
NinjaVahn,0,0
Nopenro47,0,0
Nuubya,0,0
OrangeJuice47,0,0
Owardy,0,0
OwenGsb2,0,0
Pacaamalcauich,0,0
PandaCrazyannagirl,0,0
PartyAnimal20,0,0
Paws4848,0,0
Phia8000,0,0
PhoenixRising11,0,0
PlandyTheNatureDevil,0,0
PokiWeasel,0,0
PollMichEVEN,0,0
PombaRacional,0,0
ProgramPDC,0,0
PupWoof727,0,0
Quique4980,0,0
RauSal27,0,0
RedPandy15,0,0
RojasTheGamer,0,0
Roman205,0,0
RoyJoseph,0,0
S309046,0,0
SAVAGE_warrior_lover,0,0
Sal_The_Skeleton,0,0
Sanstheboss_,0,0
ScratchTheNext,0,0
Selfiequeen2010,0,0
Serenismail,0,0
Sgray3,0,0
ShMarley,0,0
Shadowcatsaysmew,0,0
Shnappi,0,0
Sidy987,0,0
SilentAndSmart,0,0
Slider32,0,0
SpasD,0,0
SpiritDracon,0,0
SpringBonnie-,0,0
StarsDreamer,0,0
Stella3Q19_denman,0,0
Svetlaja1971,0,0
Swalker7,0,0
Sydney_Animates,0,0
TMF10,0,0
TW2019ehs,0,0
Tacobro-1,0,0
TerryTRex11,0,0
TheBigKid2007,0,0
TheEpicNightWing,0,0
TheOldMan12345,0,0
TheTheoryOfTech,0,0
The_Everything,0,0
The_Sleepiqq_Kiinqq,0,0
ThisOneNugget,0,0
TinyTerror54577,0,0
TobyDogO,0,0
Triniitty,0,0
UnstripedZebraAlt,0,0
VP6Bob,0,0
VikiDK,0,0
WEHTTAM03759,0,0
Warrior_Cat_Lover___,0,0
White2019,0,0
WhiteQuokka_STEAM,0,0
Wisteria1116,0,0
WolfyFaery,0,0
Yannakins123,0,0
ZackGamer147,0,0
_-FredBear-_,0,0
_LemonLime_,0,0
__JOEY_DREW__,0,0
_akicka_,0,0
aduckie2024,0,0
aidankozak,0,0
alasandis,0,0
als616,0,0
anhngoc2204,0,0
anonymousunicorns,0,0
anstr-cameron,0,0
ashih_sima,0,0
atiqahfa,0,0
aura05128,0,0
baa-4t,0,0
baileyygb,0,0
baltobear,0,0
bamskylanderboy2,0,0
bgalligan,0,0
blankenshipm01,0,0
bohtin2018,0,0
bpoyraz,0,0
brax55467,0,0
brendolamapola,0,0
bumblebeebug,0,0
bwiers-tcsns,0,0
c1693342,0,0
camhoops,0,0
car_driver45_becool,0,0
cbfox,0,0
ccbible,0,0
charlies-hoodie,0,0
chase11p,0,0
chhumphrey2,0,0
chickenpotpie18,0,0
chloe_fun,0,0
cjbonsell,0,0
cjw19,0,0
cnrobot,0,0
coolgiyTJMD9398,0,0
coolwolf08,0,0
crazycadew,0,0
creepy7cat,0,0
cruz-raf000,0,0
cs2231741,0,0
cs2343392,0,0
cs2348390,0,0
cs2348412,0,0
cs2358491,0,0
cs2360208,0,0
cs2360226,0,0
cs2360316,0,0
cs2362834,0,0
cs2366953,0,0
cs2368281,0,0
cs2368430,0,0
cs2371331,0,0
cs2374255,0,0
cs2374333,0,0
cs2374473,0,0
cs2374515,0,0
cs2377329,0,0
cs2386827,0,0
cs2387898,0,0
cs2388732,0,0
cs2391251,0,0
cs2391258,0,0
cs2395817,0,0
cs2399955,0,0
cs2402850,0,0
cs2407218,0,0
cs2408714,0,0
cs2423094,0,0
cs2429807,0,0
cs2436392,0,0
cs2445583,0,0
cs2458465,0,0
cs2466060,0,0
cs2470065,0,0
cs2493045,0,0
cs2517385,0,0
cs2523995,0,0
cs2532848,0,0
cs2623673,0,0
cs2635284,0,0
cs2646581,0,0
cs2773104,0,0
cs3133888,0,0
cs3240707,0,0
cs3308824,0,0
cs3314557,0,0
cs3411920,0,0
cs3415119,0,0
cs3482278,0,0
cs3502933,0,0
cs3528642,0,0
dat_blond_boi,0,0
derpyhorse101,0,0
difinmar00044,0,0
disintegratingfox,0,0
dltngk17,0,0
dmotas,0,0
doodleoodles,0,0
douhnutdavid,0,0
dragongirl162,0,0
dv_g09,0,0
e36362,0,0
ecolegareau3,0,0
eefar9131,0,0
eliasbr153,0,0
elvic4216,0,0
eminurkov20,0,0
equipoamigo15,0,0
erjiang1,0,0
eun1513,0,0
europation123,0,0
farmerbobbio,0,0
fazbearcoding_gaming,0,0
fnaflover20011,0,0
frodriguez19,0,0
gamerperson1203,0,0
garyadenb,0,0
get_it_prince_xD,0,0
giant-squid_2241,0,0
gibguy1111,0,0
giulioptato,0,0
gold_mixel,0,0
gong310,0,0
goofygammer,0,0
gosha38273,0,0
goth_rose,0,0
hankatron3000,0,0
happy_hat,0,0
hasmb5,0,0
hayden0002DESPACTIO,0,0
iBAGFORFUN,0,0
ilovecats222222,0,0
ilovemysissy,0,0
insaurusraptorbadger,0,0
iromman7777,0,0
isensnic,0,0
itsfoxyjk,0,0
jackrules5225,0,0
jakhsewa39,0,0
jeoforkansi,0,0
jesus_-,0,0
jmunozc,0,0
jwaller24,0,0
jwha0822,0,0
kaby2dsk,0,0
kadpay18,0,0
kenankalemaj,0,0
kermit_the_frog55,0,0
kiki888888,0,0
kim-goeun,0,0
kitty-cupcake,0,0
kitty0268,0,0
koolkings90,0,0
krutxagaeunate,0,0
lb2019ehs,0,0
lbms31910,0,0
lbms31930,0,0
lbms71910,0,0
ld_g09,0,0
lgonzalez2019,0,0
lilliandanielle,0,0
malyvb,0,0
maresann,0,0
mb4597,0,0
mermaid-artist,0,0
metilda09,0,0
michuda,0,0
miltonps307,0,0
mm_quogue,0,0
modenis123,0,0
monkeyGuy372,0,0
mramirez0389,0,0
msaad09,0,0
mushroom-17,0,0
mvogts_elephant_14,0,0
mysterylemon0,0,0
nebT,0,0
negativeego,0,0
nerdysprinkles,0,0
niconnor,0,0
nikitaangrybirds3,0,0
noesalmor6,0,0
panda4369,0,0
penguinboom,0,0
personality123,0,0
piafra2018,0,0
pisic_scratch,0,0
precious_trinity,0,0
ptorres7600,0,0
pusheencatcoder,0,0
quinngeog,0,0
ricardoYamamoto3,0,0
robot6167,0,0
rociosala24,0,0
rofo382036,0,0
s116594,0,0
s145007,0,0
s229729,0,0
s563184,0,0
sacsafe3,0,0
saki646,0,0
savage424532,0,0
scratchislandhosth,0,0
shatoshi01,0,0
siggypuppy,0,0
smallbean_07,0,0
soninjaabell,0,0
sophiabj41,0,0
sponge2008bob,0,0
stan4000,0,0
star_struck16,0,0
striker60,0,0
sullivan_mrw19Q1,0,0
supersmashbros3s,0,0
tc007mi,0,0
tellerialur,0,0
tescou18,0,0
tjs0401,0,0
toucha20,0,0
triowolf,0,0
tripvalley,0,0
unicorno09,0,0
vbs2898,0,0
verysleepymonkey,0,0
vojvodina_mapper,0,0
your_main_penguin,0,0
yusef8,0,0
zapp9000,0,0
zdunee,0,0
-_Ink-Sans_-,1,1
19ocarr,1,1
ARandomPerson420,1,1
Abdunoure1819,1,1
Alisina12345678,1,1
AnjaliS24,1,1
C9Blasberg,1,1
CorbinB11,1,0
DELLIGON,1,1
David_Rosenstein,1,1
Dayanaralimon,1,0
DjCraft2005,1,1
ESFCS19,1,0
FastestManAlive03,1,1
Fran7224,1,1
GGage15,1,1
GJonathan,1,0
JSmarba,1,0
JSouthworth2023,1,1
JevilProjects,1,1
Juliet_A,1,0
KhalilahJ,1,0
Krainey1,1,1
Lilly_Sch,1,1
Logan43Fazzari,1,1
Lopp24,1,0
LuttceBoi206,1,1
MMFCS19,1,0
MalZepher777,1,1
Miathafox,1,0
MyntTeE,1,1
Nicholas_Ramirez,1,1
Ninja_Joshua,1,1
Nobuki17,1,1
OnofrioSiniscalchi,1,0
Qmar6019,1,1
Refed,1,1
Scratch_Kittie,1,1
SuperBlooperBoi,1,0
Tayguara,1,1
Terminatorisma2,1,1
TheScratchTimes123,1,1
Tommyisbiggay,1,1
Uhhhh-HI,1,1
XBoxLover124,1,1
ZLazered,1,1
ZSha,1,1
Zinc-ldr,1,1
ZoeyP10,1,1
angorayaho,1,1
annhi2010,1,0
antoniogf2310,1,1
bratt422,1,1
cascade-coder,1,1
catkitten12009,1,0
cesnut,1,1
codeninjaEn,1,1
cs2368288,1,0
cs2414714,1,0
cs2495456,1,1
endgaming,1,1
evan-j,1,1
fwaxyt,1,1
hendrron001,1,0
henrybecker,1,1
huntert123,1,0
itscoldhere,1,1
jehadgcbs,1,1
jonathan-lee1,1,1
julio-kanogy,1,0
kd414632,1,1
khanh04,1,1
kidscom,1,1
koopflop,1,1
lolFox232,1,1
lopiano123,1,1
masterbuilderstudios,1,1
mjt904,1,1
npcodeninjas,1,1
pd5ws9lf,1,1
programmerpaige,1,1
qwert05,1,1
r1zv1,1,0
rahul_tulasi,1,1
rubber_ducky_coder,1,0
salaria1,1,0
sallywally8,1,1
schraedlm,1,1
sensei_ben,1,1
sonicboy11,1,0
sonicut,1,1
superbrainz21,1,1
themrboi102obsol4ut,1,0
tokugawaryoma,1,1
valt1314,1,1
walpinsta,1,0
white_whisker,1,1
yeetishboy,1,0
ykonsta15,1,0
zfizl,1,1
----PHHedgehog----,0,0
--ImHumanToo--,0,0
-Bianca_Di_Angelo-,0,0
-CakeGirl-,0,0
-FlourishTruly-,0,0
-Overcast-,0,0
-_Pawline_-,0,0
0106harvey,0,0
0scar0729,0,0
100115573,0,0
10018801,0,0
10191370,0,0
123appel123,0,0
138_3d_1,0,0
138_3v_24,0,0
18b3_daijanae,0,0
18b3_gabriela,0,0
18b3_ryan,0,0
18b3_zoeh,0,0
191847029,0,0
1gibbonsewa,0,0
1sasitharanc,0,0
1st-dork,0,0
20011127,0,0
20013452,0,0
20221401,0,0
2305415,0,0
23johnm,0,0
26BSTARK10,0,0
27maheld,0,0
28bullj,0,0
28mageeg,0,0
28mgolightly,0,0
399rockyj,0,0
3b0013,0,0
3eniPeniP,0,0
4157613130,0,0
565420,0,0
5AByron,0,0
602231,0,0
643046,0,0
67Scratch,0,0
ADCrouch,0,0
AS737739,0,0
AZTroisieme,0,0
Alex0780,0,0
Alexbrine12345,0,0
AmyxLawny,0,0
Angel_Cas,0,0
Ann1k,0,0
AnnSSB2,0,0
ArcticFoxesThebest,0,0
Astigmatism,0,0
BriannaDPA,0,0
Brodey_Johnson,0,0
C1704557,0,0
CP833277,0,0
CaidenceGb,0,0
Camillelola,0,0
CarolineXSB2,0,0
Caymoo18,0,0
Chimps62,0,0
Cib05,0,0
CodeNinjasPrinceton,0,0
Cristianesica,0,0
CuddleCat7,0,0
Cupper04,0,0
CuteBunny444,0,0
D1715460,0,0
D4FD19,0,0
DKV3coding,0,0
Daiveon123,0,0
DanielRBrown,0,0
DannyFSB2,0,0
DannyPuns,0,0
Dianine,0,0
DogSpace444,0,0
Duckkkkkkkk,0,0
Dylan_Jcb-S,0,0
EGES4321,0,0
ELSANDAL,0,0
ENZOLEITE,0,0
EV908166,0,0
Eevee9090,0,0
Eeveelutions3D,0,0
EmanuelS-18,0,0
EricGuitar,0,0
FiaandLottie,0,0
FoxyMagic,0,0
FrankTheTank2010,0,0
FunnyOne667,0,0
Funnygirl1345,0,0
Fuzzy717,0,0
GC5MightyOaks,0,0
GWaddell19,0,0
Gam3r_Ac3,0,0
GogMilan,0,0
Griffinclaw_is_me,0,0
GrimsyWimsy,0,0
HIGUY87,0,0
HackerOW,0,0
HamptonInn,0,0
HatsuneMiku2,0,0
Heart_Kreuz,0,0
HenrySchwarz,0,0
Hiatt5185,0,0
Hondenfan2009,0,0
ILeonard1,0,0
JLRFan,0,0
JacHer20,0,0
JackWsb2,0,0
JacobB0330,0,0
James3ae2019,0,0
Jaxson427,0,0
JellyBelly126,0,0
KAYLAKATZUN,0,0
KevinHigareda,0,0
Kittykatgirl19,0,0
KotoVitoBito,0,0
KuklinaA,0,0
LL297667,0,0
LauLea79,0,0
Lil_Bean745,0,0
LisaK4,0,0
MAndrewHHS,0,0
MCUFan73,0,0
ML9761302,0,0
MM8011263,0,0
MMMEEEEEOOOOOOWWWW,0,0
MTWentworth,0,0
MajesticDoggy,0,0
Marie0-0,0,0
MaxZ_MaxZ,0,0
MikellinaWoman,0,0
MoonlightDragon2,0,0
Morkeh,0,0
MrSteamedHams,0,0
MsHamster0000,0,0
MsUnicorn_Love,0,0
MushMan10,0,0
NEF7532,0,0
NOTRian,0,0
NS9747675,0,0
Neilitz,0,0
NewtScamanderHP4Life,0,0
Nightrage6000,0,0
